Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
45,0,394.09,97.1544,-372.632,272.325,108.008,-369.147,466.153,77.7282,-392.062,323.051,-1.76081,-319.405,534.019,-65.785,-400.218,525.326,-123.111,-348.44
46,0,394.101,97.1845,-372.594,272.335,108.043,-369.1,466.143,77.717,-392.019,323.087,-1.75789,-319.394,534.052,-65.7846,-400.224,525.341,-123.154,-348.504
47,0,394.115,97.1945,-372.606,272.362,108.043,-369.153,466.18,77.7331,-392.072,323.112,-1.74321,-319.4,534.061,-65.7804,-400.246,525.37,-123.12,-348.477
48,0,394.103,97.1758,-372.641,272.361,108.042,-369.158,466.112,77.6151,-392.19,323.104,-1.7632,-319.401,534.022,-65.7615,-400.253,525.359,-123.151,-348.558
49,0,394.126,97.2115,-372.597,272.339,108.035,-369.171,466.187,77.7848,-391.928,323.092,-1.71634,-319.33,534.039,-65.7771,-400.274,525.339,-123.12,-348.504
50,0,394.083,97.1968,-372.593,272.319,108.07,-369.094,466.138,77.7222,-391.962,323.064,-1.75332,-319.395,534.006,-65.7529,-400.229,525.317,-123.139,-348.515
51,0,394.098,97.1854,-372.59,272.346,108.074,-369.096,466.212,77.7892,-391.812,323.078,-1.71351,-319.327,534.027,-65.7502,-400.248,525.323,-123.134,-348.516
52,0,394.086,97.2131,-372.613,272.354,108.079,-369.109,466.205,77.8455,-391.83,323.104,-1.69316,-319.311,534.044,-65.7422,-400.255,525.339,-123.123,-348.512
53,0,394.108,97.2103,-372.666,272.363,108.091,-369.116,466.203,77.6956,-392.124,323.134,-1.68213,-319.35,534.05,-65.7154,-400.263,525.396,-123.108,-348.571
54,0,394.121,97.1937,-372.637,272.375,108.086,-369.111,466.262,77.8197,-391.901,323.145,-1.70151,-319.327,534.036,-65.7447,-400.293,525.392,-123.116,-348.516
55,0,394.135,97.1866,-372.605,272.349,108.06,-369.124,466.26,77.8474,-391.781,323.104,-1.70563,-319.326,534.032,-65.7384,-400.298,525.332,-123.085,-348.523
56,0,394.109,97.1821,-372.622,272.356,108.066,-369.113,466.188,77.7991,-391.866,323.091,-1.68838,-319.304,534.004,-65.7296,-400.283,525.342,-123.101,-348.529
57,0,394.103,97.2117,-372.605,272.343,108.071,-369.091,466.194,77.8126,-391.841,323.101,-1.7254,-319.294,534.031,-65.7498,-400.264,525.355,-123.107,-348.535
58,0,394.111,97.1833,-372.647,272.372,108.054,-369.093,466.236,77.7561,-391.98,323.111,-1.70538,-319.343,534.021,-65.7263,-400.265,525.36,-123.121,-348.547
59,0,394.124,97.16,-372.662,272.386,108.035,-369.127,466.197,77.7367,-392.038,323.133,-1.73488,-319.344,534.053,-65.745,-400.322,525.372,-123.106,-348.542
60,0,394.138,97.1676,-372.666,272.373,108.007,-369.144,466.226,77.7425,-391.995,323.111,-1.74898,-319.381,534.032,-65.7304,-400.322,525.351,-123.114,-348.563
61,0,394.125,97.141,-372.646,272.37,107.974,-369.137,466.169,77.7585,-391.9,323.046,-1.79869,-319.417,534.008,-65.7453,-400.293,525.321,-123.119,-348.557
62,0,394.091,97.1362,-372.608,272.367,108.004,-369.096,466.226,77.8315,-391.74,323.039,-1.82623,-319.463,534.004,-65.7103,-400.266,525.337,-123.118,-348.592
63,0,394.088,97.133,-372.616,272.364,108.003,-369.08,466.147,77.7099,-392.015,323.039,-1.82646,-319.461,533.99,-65.697,-400.269,525.32,-123.087,-348.571
64,0,394.089,97.1435,-372.638,272.368,107.979,-369.083,466.136,77.6821,-392.034,323.047,-1.81842,-319.468,534.014,-65.7488,-400.294,525.338,-123.075,-348.516
65,0,394.097,97.1387,-372.62,272.383,107.972,-369.105,466.252,77.7262,-391.962,323.067,-1.85283,-319.521,534.036,-65.7381,-400.316,525.344,-123.114,-348.581
66,0,394.126,97.1092,-372.684,272.37,107.956,-369.15,466.229,77.7131,-392.069,323.063,-1.85389,-319.511,534.032,-65.7467,-400.351,525.37,-123.108,-348.602
67,0,394.095,97.1148,-372.624,272.363,107.962,-369.115,466.221,77.7686,-391.8,323.057,-1.87681,-319.507,534.026,-65.7484,-400.339,525.33,-123.098,-348.566
68,0,394.116,97.0892,-372.615,272.367,107.944,-369.103,466.197,77.7929,-391.846,323.02,-1.87645,-319.519,533.997,-65.7312,-400.328,525.313,-123.071,-348.559
69,0,394.089,97.1321,-372.548,272.34,107.987,-369.058,466.178,77.7306,-391.88,323.016,-1.86763,-319.491,533.993,-65.6949,-400.297,525.321,-123.086,-348.611
70,0,394.084,97.1271,-372.644,272.364,107.984,-369.092,466.222,77.7634,-391.981,323.033,-1.85367,-319.485,534.009,-65.6868,-400.3,525.302,-123.061,-348.542
71,0,394.14,97.1321,-372.612,272.365,107.977,-369.111,466.229,77.7786,-391.94,323.078,-1.82849,-319.49,534.024,-65.6986,-400.321,525.355,-123.101,-348.608
72,0,394.139,97.1289,-372.634,272.378,107.945,-369.114,466.207,77.7444,-391.932,323.087,-1.86419,-319.463,534.054,-65.7503,-400.312,525.352,-123.106,-348.598
73,0,394.122,97.1158,-372.683,272.377,107.949,-369.134,466.206,77.7124,-392.065,323.08,-1.8584,-319.527,534.057,-65.7566,-400.375,525.348,-123.105,-348.582
74,0,394.077,97.0864,-372.666,272.361,107.933,-369.114,466.217,77.7977,-391.873,323.051,-1.86335,-319.482,534.02,-65.742,-400.355,525.348,-123.107,-348.599
75,0,394.072,97.1244,-372.577,272.325,107.946,-369.095,466.222,77.726,-391.895,323.038,-1.87752,-319.499,534.014,-65.7562,-400.293,525.343,-123.119,-348.598
76,0,394.085,97.1472,-372.573,272.368,107.943,-369.113,466.225,77.8054,-391.865,323.039,-1.8587,-319.478,534.021,-65.7446,-400.356,525.343,-123.131,-348.64
77,0,394.117,97.0954,-372.648,272.363,107.991,-369.077,466.237,77.8217,-391.83,323.075,-1.86265,-319.511,534.048,-65.7184,-400.341,525.366,-123.066,-348.616
78,0,394.101,97.1367,-372.609,272.395,107.949,-369.13,466.184,77.7164,-391.963,323.081,-1.84081,-319.508,534.058,-65.717,-400.354,525.378,-123.107,-348.667
79,0,394.142,97.1218,-372.598,272.364,107.945,-369.108,466.252,77.8024,-391.93,323.077,-1.87439,-319.529,534.036,-65.7214,-400.372,525.353,-123.114,-348.663
80,0,394.109,97.087,-372.623,272.372,107.928,-369.114,466.203,77.7671,-391.812,323.058,-1.87042,-319.472,534.031,-65.7449,-400.367,525.328,-123.127,-348.628
81,0,394.081,97.1341,-372.583,272.345,107.946,-369.116,466.158,77.7129,-391.965,323.024,-1.91013,-319.515,534.018,-65.742,-400.352,525.319,-123.086,-348.601
82,0,394.086,97.108,-372.629,272.36,107.933,-369.112,466.13,77.657,-391.971,323.016,-1.91907,-319.535,534.007,-65.7364,-400.333,525.334,-123.121,-348.604
83,0,394.108,97.14,-372.647,272.369,107.943,-369.114,466.17,77.7575,-391.9,323.037,-1.87859,-319.493,534.023,-65.7534,-400.306,525.347,-123.113,-348.619
84,0,394.117,97.1282,-372.658,272.36,107.96,-369.122,466.178,77.6966,-392.042,323.067,-1.86857,-319.525,534.07,-65.7362,-400.332,525.351,-123.124,-348.622
85,0,394.101,97.1122,-372.621,272.404,107.928,-369.119,466.202,77.7441,-391.856,323.057,-1.87642,-319.506,534.054,-65.7551,-400.389,525.347,-123.106,-348.619
86,0,394.101,97.1156,-372.62,272.356,107.936,-369.093,466.235,77.7929,-391.837,323.051,-1.8699,-319.516,534.039,-65.7407,-400.39,525.333,-123.116,-348.606
87,0,394.091,97.0726,-372.622,272.343,107.927,-369.116,466.216,77.7617,-391.788,323.016,-1.91382,-319.56,534.026,-65.7435,-400.367,525.329,-123.112,-348.66
88,0,394.073,97.0915,-372.562,272.354,107.937,-369.088,466.189,77.7296,-391.973,323.013,-1.91522,-319.552,534.003,-65.7235,-400.365,525.318,-123.077,-348.608
89,0,394.071,97.1151,-372.651,272.36,107.948,-369.115,466.151,77.6679,-392.127,323.037,-1.88439,-319.531,534.028,-65.7525,-400.401,525.334,-123.111,-348.65
90,0,394.128,97.0916,-372.646,272.368,107.955,-369.132,466.21,77.776,-391.887,323.058,-1.86985,-319.474,534.016,-65.7542,-400.373,525.358,-123.144,-348.667
91,0,394.121,97.0789,-372.692,272.364,107.928,-369.153,466.206,77.7567,-391.801,323.048,-1.87599,-319.548,534.02,-65.7429,-400.332,525.37,-123.136,-348.652
92,0,394.072,97.0992,-372.641,272.373,107.928,-369.117,466.271,77.7669,-391.952,323.04,-1.878,-319.498,534.028,-65.7494,-400.341,525.31,-123.102,-348.591
93,0,394.078,97.094,-372.575,272.372,107.928,-369.115,466.212,77.7511,-391.899,323.014,-1.92823,-319.561,534.03,-65.7373,-400.336,525.313,-123.095,-348.568
94,0,394.087,97.0781,-372.634,272.345,107.942,-369.088,466.158,77.6843,-391.993,323.023,-1.90659,-319.545,533.997,-65.7293,-400.339,525.336,-123.118,-348.615
95,0,394.104,97.0801,-372.696,272.358,107.938,-369.105,466.147,77.6751,-391.967,323.04,-1.88411,-319.544,534.018,-65.7479,-400.399,525.339,-123.126,-348.644
96,0,394.108,97.0617,-372.704,272.366,107.945,-369.122,466.209,77.7516,-391.912,323.062,-1.89444,-319.538,534.03,-65.7519,-400.399,525.366,-123.087,-348.626
97,0,394.098,97.1005,-372.622,272.35,107.917,-369.162,466.178,77.7041,-392.068,323.045,-1.90705,-319.586,533.998,-65.7275,-400.397,525.34,-123.084,-348.657
98,0,394.079,97.0842,-372.667,272.37,107.941,-369.155,466.187,77.6822,-392.017,323.011,-1.92872,-319.619,534.019,-65.7178,-400.352,525.321,-123.132,-348.647
99,0,394.069,97.0946,-372.607,272.341,107.942,-369.085,466.172,77.6637,-392.104,323.034,-1.89191,-319.529,534.011,-65.7508,-400.375,525.304,-123.113,-348.603
100,0,394.098,97.0779,-372.661,272.37,107.928,-369.113,466.243,77.7318,-391.844,323.042,-1.90826,-319.527,534.009,-65.7297,-400.301,525.333,-123.131,-348.636
101,0,394.126,97.0864,-372.646,272.367,107.945,-369.126,466.164,77.6684,-392.122,323.065,-1.88502,-319.504,534.048,-65.7616,-400.354,525.35,-123.1,-348.619
102,0,394.134,97.0872,-372.689,272.376,107.951,-369.131,466.185,77.7535,-391.897,323.096,-1.85095,-319.461,534.062,-65.7437,-400.348,525.359,-123.124,-348.6
103,0,394.124,97.0897,-372.681,272.379,107.951,-369.129,466.218,77.7705,-391.92,323.07,-1.85548,-319.522,534.038,-65.752,-400.356,525.356,-123.138,-348.654
104,0,394.133,97.0598,-372.665,272.355,107.953,-369.101,466.165,77.7048,-391.99,323.044,-1.88369,-319.535,534.03,-65.7383,-400.376,525.316,-123.139,-348.675
105,0,394.075,97.1042,-372.633,272.331,107.932,-369.115,466.126,77.6552,-391.977,323.014,-1.91369,-319.557,533.988,-65.739,-400.348,525.326,-123.117,-348.631
106,0,394.085,97.0958,-372.604,272.356,107.941,-369.06,466.182,77.7014,-392.052,323.025,-1.91073,-319.516,534.028,-65.744,-400.352,525.342,-123.123,-348.621
107,0,394.084,97.1015,-372.638,272.37,107.924,-369.161,466.251,77.7955,-391.795,323.046,-1.90324,-319.494,534.041,-65.7345,-400.343,525.35,-123.136,-348.638
108,0,394.119,97.0787,-372.703,272.368,107.96,-369.101,466.166,77.6912,-392.053,323.081,-1.85889,-319.54,534.025,-65.7421,-400.349,525.358,-123.154,-348.69
109,0,394.089,97.1298,-372.616,272.368,107.934,-369.137,466.237,77.7332,-391.95,323.053,-1.90699,-319.54,534.051,-65.7395,-400.346,525.348,-123.152,-348.656
110,0,394.109,97.0923,-372.61,272.369,107.96,-369.1,466.211,77.7446,-391.923,323.049,-1.86953,-319.518,534.025,-65.7515,-400.312,525.342,-123.143,-348.653
111,0,394.068,97.0955,-372.59,272.351,107.95,-369.095,466.214,77.8111,-391.858,323.028,-1.89853,-319.558,533.997,-65.7296,-400.325,525.333,-123.104,-348.631
112,0,394.105,97.0872,-372.608,272.374,107.932,-369.085,466.204,77.7422,-391.985,323.018,-1.91385,-319.572,534.006,-65.7282,-400.297,525.332,-123.1,-348.58
113,0,394.092,97.0909,-372.622,272.391,107.919,-369.085,466.173,77.6407,-392.083,323.049,-1.88848,-319.522,534.023,-65.7712,-400.322,525.319,-123.09,-348.527
114,0,394.112,97.1054,-372.68,272.387,107.91,-369.149,466.131,77.6525,-392.043,323.05,-1.88747,-319.55,534.042,-65.784,-400.335,525.334,-123.147,-348.593
115,0,394.096,97.0934,-372.68,272.384,107.936,-369.152,466.175,77.6206,-392.22,323.063,-1.88236,-319.516,534.036,-65.7915,-400.353,525.332,-123.131,-348.588
116,0,394.107,97.0827,-372.64,272.38,107.935,-369.136,466.204,77.6783,-391.953,323.049,-1.86999,-319.515,534.038,-65.7823,-400.318,525.348,-123.161,-348.626
117,0,394.068,97.1115,-372.596,272.365,107.939,-369.08,466.203,77.6818,-392.064,323.023,-1.89003,-319.551,534.004,-65.7172,-400.298,525.305,-123.119,-348.621
118,0,394.094,97.0747,-372.638,272.375,107.932,-369.087,466.214,77.7523,-391.903,322.992,-1.90567,-319.546,534.004,-65.7866,-400.325,525.303,-123.111,-348.588
119,0,394.085,97.0941,-372.629,272.383,107.939,-369.106,466.142,77.6906,-391.967,323.041,-1.89634,-319.518,534.022,-65.7601,-400.287,525.308,-123.156,-348.589
120,0,394.121,97.1066,-372.637,272.383,107.934,-369.139,466.179,77.6745,-392.083,323.056,-1.87554,-319.554,534.039,-65.7838,-400.319,525.338,-123.132,-348.574
121,0,394.12,97.068,-372.699,272.375,107.92,-369.14,466.185,77.6955,-392.049,323.057,-1.88795,-319.53,534.039,-65.7726,-400.36,525.328,-123.146,-348.601
122,0,394.117,97.0801,-372.659,272.373,107.924,-369.093,466.207,77.7386,-392.015,323.051,-1.89516,-319.525,534.021,-65.7869,-400.345,525.325,-123.154,-348.637
123,0,394.086,97.102,-372.636,272.368,107.943,-369.117,466.13,77.5928,-392.174,323.016,-1.91071,-319.555,533.996,-65.7696,-400.36,525.33,-123.128,-348.578
124,0,394.042,97.1049,-372.616,272.372,107.929,-369.113,466.187,77.7502,-391.845,322.989,-1.91279,-319.59,533.993,-65.7409,-400.286,525.309,-123.107,-348.576
125,0,394.091,97.1077,-372.62,272.356,107.958,-369.103,466.197,77.77,-391.831,322.99,-1.89765,-319.588,533.995,-65.7578,-400.315,525.32,-123.111,-348.574
126,0,394.097,97.128,-372.606,272.344,107.959,-369.138,466.235,77.757,-391.943,323.013,-1.8835,-319.515,534.016,-65.7662,-400.337,525.32,-123.143,-348.59
127,0,394.112,97.1299,-372.61,272.37,107.945,-369.162,466.243,77.7924,-391.897,323.065,-1.86135,-319.554,534.029,-65.7891,-400.353,525.338,-123.142,-348.629
128,0,394.122,97.1171,-372.685,272.344,107.956,-369.16,466.187,77.71,-392.057,323.071,-1.83427,-319.523,534.016,-65.7522,-400.371,525.332,-123.159,-348.652
129,0,394.092,97.1354,-372.661,272.341,107.98,-369.153,466.166,77.6952,-392.052,323.071,-1.81035,-319.46,534.015,-65.7442,-400.324,525.346,-123.12,-348.584
130,0,394.088,97.1085,-372.623,272.308,108.008,-369.078,466.213,77.7786,-391.883,323.051,-1.81225,-319.445,533.998,-65.7237,-400.28,525.32,-123.133,-348.596
131,0,394.079,97.1694,-372.562,272.32,108.018,-369.071,466.192,77.7696,-391.949,323.04,-1.82095,-319.42,534.003,-65.7264,-400.28,525.344,-123.101,-348.557
132,0,394.136,97.1551,-372.602,272.322,108.03,-369.113,466.201,77.7326,-391.955,323.096,-1.79421,-319.371,534.004,-65.7172,-400.297,525.37,-123.122,-348.604
133,0,394.124,97.14,-372.664,272.354,108.004,-369.162,466.196,77.7507,-391.93,323.106,-1.79711,-319.473,534.033,-65.7897,-400.37,525.337,-123.132,-348.594
134,0,394.102,97.1103,-372.704,272.348,108.006,-369.146,466.222,77.7451,-391.989,323.102,-1.81295,-319.443,534.03,-65.782,-400.382,525.369,-123.136,-348.641
135,0,394.114,97.1519,-372.64,272.313,108.02,-369.117,466.226,77.8157,-391.924,323.097,-1.76401,-319.391,534.011,-65.7446,-400.309,525.336,-123.13,-348.59
136,0,394.091,97.1382,-372.647,272.301,108.025,-369.138,466.146,77.7386,-391.992,323.059,-1.76512,-319.414,534.017,-65.7604,-400.314,525.327,-123.115,-348.581
137,0,394.076,97.206,-372.544,272.32,108.052,-369.125,466.126,77.7419,-391.948,323.054,-1.75549,-319.369,534.026,-65.7396,-400.308,525.344,-123.112,-348.57
138,0,394.086,97.1834,-372.604,272.322,108.048,-369.097,466.176,77.7567,-392.019,323.088,-1.72452,-319.305,534.007,-65.7164,-400.312,525.321,-123.096,-348.55
139,0,394.125,97.1452,-372.647,272.33,108.056,-369.119,466.178,77.7199,-391.993,323.128,-1.74287,-319.356,534.051,-65.7575,-400.359,525.346,-123.119,-348.603
140,0,394.148,97.1444,-372.693,272.336,108.03,-369.131,466.242,77.7615,-391.957,323.133,-1.72774,-319.343,534.048,-65.7337,-400.337,525.376,-123.119,-348.617
141,0,394.107,97.1608,-372.631,272.325,108.02,-369.138,466.182,77.7349,-391.984,323.127,-1.74848,-319.355,534.032,-65.7585,-400.323,525.346,-123.155,-348.674
142,0,394.081,97.1456,-372.61,272.309,108.035,-369.115,466.216,77.8062,-391.834,323.075,-1.74712,-319.318,534.028,-65.7396,-400.324,525.344,-123.102,-348.607
143,0,394.09,97.1848,-372.628,272.315,108.068,-369.082,466.238,77.8377,-391.747,323.069,-1.75205,-319.36,534.024,-65.716,-400.316,525.313,-123.109,-348.605
144,0,394.105,97.1632,-372.627,272.334,108.06,-369.05,466.254,77.8849,-391.786,323.108,-1.72377,-319.289,534.022,-65.6999,-400.331,525.33,-123.102,-348.622
145,0,394.151,97.1944,-372.572,272.372,108.053,-369.098,466.193,77.7593,-391.969,323.133,-1.71911,-319.32,534.068,-65.7376,-400.333,525.369,-123.117,-348.581
146,0,394.138,97.1717,-372.632,272.373,108.032,-369.096,466.143,77.6644,-392.062,323.136,-1.7284,-319.349,534.053,-65.7397,-400.363,525.369,-123.137,-348.652
147,0,394.137,97.1273,-372.649,272.358,108.019,-369.091,466.258,77.796,-391.808,323.131,-1.78984,-319.38,534.043,-65.7748,-400.361,525.369,-123.124,-348.607
148,0,394.106,97.1362,-372.626,272.346,107.992,-369.084,466.174,77.7596,-391.889,323.084,-1.82612,-319.408,534.004,-65.7602,-400.324,525.337,-123.177,-348.674
149,0,394.097,97.1179,-372.615,272.342,107.965,-369.1,466.204,77.7526,-391.906,323.037,-1.84414,-319.465,533.971,-65.7624,-400.321,525.287,-123.1,-348.583
150,0,394.079,97.1415,-372.587,272.334,108.004,-369.035,466.216,77.7622,-391.921,323.004,-1.79964,-319.437,534.027,-65.7399,-400.309,525.311,-123.085,-348.571
151,0,394.112,97.1398,-372.625,272.364,107.999,-369.125,466.162,77.7092,-392.058,323.055,-1.81366,-319.477,534.004,-65.7259,-400.332,525.315,-123.12,-348.672
152,0,394.129,97.1326,-372.622,272.373,107.961,-369.151,466.195,77.6743,-392.048,323.071,-1.83979,-319.493,534.02,-65.7789,-400.382,525.374,-123.16,-348.644
153,0,394.111,97.0988,-372.666,272.388,107.927,-369.132,466.239,77.6747,-392.115,323.071,-1.86756,-319.488,534.044,-65.7895,-400.407,525.363,-123.153,-348.642
154,0,394.114,97.0638,-372.638,272.349,107.918,-369.097,466.207,77.7008,-392.001,323.039,-1.90282,-319.549,534.015,-65.7667,-400.336,525.327,-123.136,-348.627
