Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
300,0,394.375,94.3144,-372.602,272.364,104.089,-369.084,466.915,76.8132,-394.34,325.304,-7.01401,-322.135,534.471,-65.2575,-408.827,515.371,-116.364,-356.762
301,0,394.4,94.3107,-372.661,272.368,104.076,-369.103,466.904,76.815,-394.382,325.329,-6.99973,-322.141,534.472,-65.2478,-408.849,515.37,-116.353,-356.798
302,0,394.41,94.3556,-372.633,272.391,104.08,-369.12,466.854,76.7951,-394.297,325.346,-7.00888,-322.139,534.499,-65.287,-408.872,515.4,-116.356,-356.796
303,0,394.401,94.3681,-372.636,272.409,104.067,-369.133,466.838,76.8172,-394.281,325.359,-7.04,-322.183,534.505,-65.2586,-408.885,515.393,-116.384,-356.849
304,0,394.407,94.3616,-372.649,272.382,104.044,-369.154,466.874,76.7738,-394.367,325.351,-7.04189,-322.189,534.499,-65.2325,-408.853,515.39,-116.4,-356.88
305,0,394.387,94.3253,-372.643,272.385,104.047,-369.112,466.81,76.806,-394.243,325.32,-7.07297,-322.186,534.489,-65.2416,-408.837,515.358,-116.41,-356.834
306,0,394.384,94.3253,-372.587,272.367,104.044,-369.098,466.829,76.8278,-394.321,325.309,-7.05447,-322.193,534.469,-65.2652,-408.859,515.367,-116.373,-356.783
307,0,394.382,94.366,-372.568,272.361,104.038,-369.127,466.867,76.7872,-394.257,325.301,-7.05478,-322.21,534.472,-65.246,-408.846,515.364,-116.397,-356.821
308,0,394.381,94.3216,-372.661,272.391,104.038,-369.112,466.834,76.7805,-394.269,325.324,-7.038,-322.197,534.491,-65.2692,-408.878,515.381,-116.351,-356.798
309,0,394.399,94.3235,-372.646,272.403,104.046,-369.133,466.843,76.7973,-394.298,325.352,-7.03071,-322.232,534.496,-65.2763,-408.92,515.402,-116.386,-356.865
310,0,394.385,94.3343,-372.64,272.384,104.049,-369.127,466.861,76.7817,-394.335,325.332,-7.04559,-322.233,534.454,-65.2667,-408.877,515.406,-116.411,-356.903
311,0,394.362,94.3183,-372.624,272.378,104.072,-369.097,466.874,76.7515,-394.395,325.3,-7.04596,-322.214,534.484,-65.2545,-408.867,515.346,-116.373,-356.852
312,0,394.362,94.3164,-372.603,272.365,104.043,-369.097,466.829,76.7951,-394.28,325.301,-7.04818,-322.19,534.454,-65.2754,-408.842,515.382,-116.374,-356.772
313,0,394.365,94.3139,-372.63,272.378,104.056,-369.084,466.861,76.7862,-394.308,325.291,-7.02242,-322.19,534.48,-65.272,-408.856,515.359,-116.384,-356.816
314,0,394.379,94.3603,-372.605,272.39,104.064,-369.117,466.823,76.8047,-394.258,325.312,-7.04313,-322.198,534.492,-65.2697,-408.879,515.374,-116.365,-356.836
315,0,394.384,94.3016,-372.665,272.388,104.06,-369.149,466.893,76.8226,-394.35,325.349,-7.01232,-322.203,534.492,-65.2458,-408.899,515.372,-116.361,-356.832
316,0,394.405,94.3072,-372.694,272.411,104.067,-369.136,466.844,76.766,-394.312,325.322,-7.03057,-322.27,534.503,-65.2404,-408.885,515.395,-116.404,-356.901
317,0,394.383,94.3528,-372.608,272.365,104.058,-369.169,466.843,76.7937,-394.303,325.309,-7.04167,-322.213,534.472,-65.2696,-408.92,515.368,-116.376,-356.823
318,0,394.367,94.3326,-372.621,272.331,104.106,-369.107,466.873,76.8255,-394.323,325.275,-7.03179,-322.242,534.463,-65.2405,-408.852,515.355,-116.353,-356.801
319,0,394.385,94.3324,-372.597,272.363,104.09,-369.068,466.843,76.8158,-394.267,325.304,-7.00721,-322.175,534.461,-65.2392,-408.849,515.36,-116.348,-356.789
320,0,394.424,94.3589,-372.571,272.375,104.064,-369.131,466.91,76.7849,-394.377,325.351,-7.01929,-322.151,534.494,-65.2394,-408.851,515.422,-116.332,-356.753
321,0,394.419,94.3519,-372.65,272.402,104.091,-369.126,466.927,76.7834,-394.316,325.391,-7.02038,-322.2,534.509,-65.2387,-408.857,515.403,-116.36,-356.783
322,0,394.403,94.3555,-372.668,272.386,104.064,-369.147,466.924,76.7808,-394.341,325.361,-7.02756,-322.216,534.507,-65.2586,-408.867,515.395,-116.347,-356.818
323,0,394.385,94.3228,-372.684,272.376,104.066,-369.132,466.888,76.7938,-394.355,325.314,-7.0423,-322.243,534.498,-65.2699,-408.904,515.395,-116.426,-356.904
324,0,394.386,94.3168,-372.619,272.367,104.06,-369.114,466.917,76.7836,-394.417,325.274,-7.08605,-322.251,534.473,-65.2656,-408.861,515.368,-116.371,-356.778
325,0,394.371,94.3321,-372.615,272.349,104.078,-369.096,466.872,76.8048,-394.365,325.285,-7.03492,-322.143,534.462,-65.2305,-408.818,515.355,-116.351,-356.797
326,0,394.391,94.3477,-372.635,272.385,104.092,-369.093,466.879,76.824,-394.365,325.326,-7.00418,-322.163,534.468,-65.2471,-408.846,515.37,-116.367,-356.804
327,0,394.418,94.3712,-372.62,272.387,104.081,-369.133,466.904,76.787,-394.348,325.364,-7.03255,-322.173,534.497,-65.2316,-408.852,515.405,-116.365,-356.803
328,0,394.427,94.3083,-372.671,272.392,104.066,-369.155,466.91,76.7846,-394.371,325.366,-7.01169,-322.17,534.508,-65.2661,-408.896,515.398,-116.356,-356.808
329,0,394.413,94.322,-372.644,272.385,104.059,-369.134,466.864,76.8123,-394.283,325.334,-7.04917,-322.194,534.477,-65.2562,-408.889,515.385,-116.381,-356.83
330,0,394.382,94.3239,-372.646,272.364,104.062,-369.123,466.889,76.7697,-394.391,325.291,-7.07598,-322.197,534.465,-65.2634,-408.874,515.38,-116.413,-356.854
331,0,394.372,94.356,-372.594,272.346,104.053,-369.127,466.895,76.7908,-394.291,325.286,-7.06805,-322.193,534.461,-65.2426,-408.853,515.349,-116.377,-356.756
332,0,394.379,94.3497,-372.597,272.379,104.072,-369.098,466.884,76.7991,-394.402,325.319,-7.03322,-322.199,534.479,-65.2496,-408.847,515.366,-116.355,-356.789
333,0,394.41,94.3406,-372.655,272.384,104.059,-369.133,466.867,76.8059,-394.283,325.346,-7.05311,-322.225,534.487,-65.2469,-408.866,515.391,-116.368,-356.836
334,0,394.409,94.3114,-372.683,272.403,104.034,-369.155,466.899,76.7687,-394.356,325.327,-7.07868,-322.222,534.515,-65.2792,-408.87,515.409,-116.371,-356.819
335,0,394.402,94.2916,-372.679,272.381,104.028,-369.159,466.856,76.8167,-394.257,325.322,-7.03576,-322.236,534.5,-65.2724,-408.88,515.386,-116.347,-356.808
336,0,394.4,94.2958,-372.666,272.367,104.046,-369.144,466.859,76.8151,-394.232,325.296,-7.06149,-322.232,534.476,-65.2712,-408.853,515.366,-116.38,-356.836
337,0,394.384,94.3166,-372.632,272.363,104.049,-369.094,466.9,76.7907,-394.3,325.284,-7.08261,-322.25,534.473,-65.2731,-408.841,515.352,-116.357,-356.747
338,0,394.38,94.3087,-372.643,272.373,104.033,-369.133,466.892,76.8215,-394.327,325.296,-7.06922,-322.189,534.479,-65.2322,-408.84,515.343,-116.357,-356.818
339,0,394.397,94.3246,-372.657,272.385,104.059,-369.133,466.88,76.8038,-394.251,325.342,-7.05701,-322.235,534.489,-65.2664,-408.876,515.389,-116.391,-356.853
340,0,394.393,94.3002,-372.7,272.386,104.059,-369.132,466.848,76.7964,-394.336,325.351,-7.05898,-322.233,534.508,-65.2786,-408.873,515.402,-116.332,-356.774
341,0,394.405,94.3252,-372.64,272.381,104.027,-369.161,466.887,76.7712,-394.281,325.328,-7.06368,-322.245,534.498,-65.2473,-408.882,515.392,-116.38,-356.821
342,0,394.38,94.312,-372.636,272.38,104.072,-369.1,466.853,76.8192,-394.234,325.294,-7.06195,-322.234,534.479,-65.2818,-408.895,515.358,-116.366,-356.81
343,0,394.378,94.3255,-372.573,272.361,104.089,-369.069,466.861,76.8102,-394.275,325.265,-7.04283,-322.215,534.48,-65.2322,-408.843,515.358,-116.341,-356.764
344,0,394.368,94.3539,-372.579,272.368,104.05,-369.099,466.869,76.8091,-394.222,325.302,-7.04601,-322.187,534.473,-65.2475,-408.847,515.37,-116.341,-356.795
345,0,394.381,94.3263,-372.625,272.388,104.064,-369.105,466.837,76.849,-394.216,325.306,-7.05327,-322.25,534.481,-65.2345,-408.818,515.387,-116.36,-356.804
346,0,394.391,94.3154,-372.649,272.394,104.054,-369.132,466.874,76.7842,-394.284,325.333,-7.04466,-322.263,534.492,-65.2696,-408.879,515.392,-116.406,-356.865
347,0,394.407,94.3154,-372.655,272.375,104.07,-369.141,466.839,76.8222,-394.196,325.304,-7.05312,-322.279,534.489,-65.2641,-408.899,515.387,-116.378,-356.841
348,0,394.39,94.3129,-372.651,272.363,104.057,-369.154,466.834,76.8236,-394.166,325.302,-7.08526,-322.27,534.484,-65.261,-408.881,515.366,-116.363,-356.838
349,0,394.385,94.3063,-372.639,272.355,104.063,-369.104,466.887,76.824,-394.313,325.286,-7.06593,-322.226,534.482,-65.2551,-408.85,515.366,-116.355,-356.79
350,0,394.396,94.3253,-372.616,272.37,104.077,-369.105,466.876,76.805,-394.259,325.309,-7.03189,-322.163,534.472,-65.2218,-408.791,515.375,-116.335,-356.796
351,0,394.385,94.3435,-372.614,272.365,104.046,-369.127,466.917,76.7864,-394.342,325.315,-7.05742,-322.21,534.502,-65.2651,-408.848,515.385,-116.393,-356.783
352,0,394.39,94.3381,-372.645,272.385,104.06,-369.13,466.847,76.7986,-394.315,325.346,-7.00937,-322.174,534.498,-65.2526,-408.863,515.405,-116.388,-356.824
353,0,394.409,94.3075,-372.662,272.389,104.064,-369.156,466.906,76.7861,-394.357,325.338,-7.04551,-322.285,534.51,-65.2561,-408.908,515.367,-116.42,-356.917
354,0,394.385,94.3065,-372.665,272.371,104.035,-369.164,466.863,76.7582,-394.359,325.315,-7.07886,-322.259,534.489,-65.2471,-408.868,515.369,-116.392,-356.86
355,0,394.37,94.3005,-372.632,272.348,104.058,-369.135,466.857,76.8125,-394.271,325.282,-7.07691,-322.231,534.48,-65.272,-408.856,515.346,-116.393,-356.804
356,0,394.372,94.3494,-372.605,272.35,104.08,-369.094,466.895,76.8206,-394.336,325.289,-7.06391,-322.198,534.451,-65.2272,-408.814,515.378,-116.372,-356.794
357,0,394.372,94.3399,-372.617,272.369,104.077,-369.103,466.891,76.8203,-394.33,325.308,-7.04388,-322.181,534.474,-65.2497,-408.85,515.378,-116.384,-356.81
358,0,394.408,94.3132,-372.641,272.385,104.059,-369.135,466.839,76.7991,-394.232,325.346,-7.06232,-322.207,534.495,-65.2934,-408.888,515.403,-116.362,-356.775
359,0,394.437,94.3194,-372.67,272.403,104.034,-369.155,466.903,76.7445,-394.397,325.364,-7.07182,-322.269,534.502,-65.2759,-408.868,515.429,-116.412,-356.865
360,0,394.382,94.3316,-372.648,272.375,104.052,-369.15,466.904,76.7654,-394.358,325.308,-7.0469,-322.239,534.491,-65.2498,-408.869,515.417,-116.398,-356.86
361,0,394.387,94.336,-372.611,272.376,104.052,-369.113,466.879,76.7963,-394.292,325.278,-7.07908,-322.275,534.471,-65.2473,-408.846,515.367,-116.363,-356.803
362,0,394.376,94.3275,-372.592,272.363,104.044,-369.094,466.909,76.7613,-394.358,325.287,-7.0691,-322.202,534.474,-65.2478,-408.847,515.356,-116.378,-356.773
363,0,394.367,94.3337,-372.598,272.36,104.071,-369.119,466.898,76.8206,-394.29,325.31,-7.06813,-322.223,534.47,-65.2463,-408.831,515.394,-116.36,-356.779
364,0,394.416,94.296,-372.677,272.373,104.047,-369.143,466.88,76.8261,-394.273,325.311,-7.04618,-322.244,534.492,-65.2449,-408.865,515.404,-116.385,-356.85
365,0,394.402,94.323,-372.664,272.398,104.04,-369.168,466.883,76.7695,-394.395,325.337,-7.0521,-322.207,534.503,-65.2542,-408.863,515.392,-116.386,-356.81
366,0,394.409,94.3165,-372.649,272.391,104.034,-369.144,466.916,76.7827,-394.399,325.318,-7.08156,-322.279,534.495,-65.2483,-408.885,515.388,-116.385,-356.811
367,0,394.373,94.296,-372.644,272.375,104.04,-369.134,466.865,76.7573,-394.357,325.295,-7.0568,-322.224,534.48,-65.2522,-408.848,515.387,-116.389,-356.837
368,0,394.374,94.3187,-372.624,272.357,104.064,-369.104,466.913,76.7867,-394.341,325.265,-7.06703,-322.254,534.461,-65.2378,-408.848,515.36,-116.345,-356.806
369,0,394.387,94.3026,-372.624,272.35,104.076,-369.115,466.824,76.8085,-394.289,325.293,-7.05113,-322.188,534.473,-65.2475,-408.847,515.38,-116.341,-356.808
370,0,394.383,94.3247,-372.62,272.366,104.058,-369.108,466.851,76.795,-394.297,325.315,-7.04956,-322.215,534.49,-65.2611,-408.847,515.386,-116.389,-356.853
371,0,394.397,94.3355,-372.646,272.377,104.053,-369.149,466.845,76.7985,-394.294,325.321,-7.03761,-322.232,534.49,-65.247,-408.867,515.388,-116.377,-356.871
372,0,394.381,94.3443,-372.644,272.376,104.07,-369.144,466.839,76.7991,-394.198,325.307,-7.05099,-322.25,534.483,-65.2814,-408.904,515.401,-116.38,-356.835
373,0,394.382,94.302,-372.626,272.375,104.07,-369.142,466.855,76.7892,-394.261,325.301,-7.03428,-322.21,534.487,-65.2457,-408.865,515.366,-116.424,-356.872
374,0,394.353,94.3519,-372.618,272.344,104.118,-369.097,466.848,76.8448,-394.271,325.288,-7.01258,-322.172,534.462,-65.2371,-408.864,515.343,-116.333,-356.759
375,0,394.337,94.3541,-372.604,272.332,104.105,-369.11,466.898,76.7946,-394.355,325.289,-7.00437,-322.153,534.46,-65.2421,-408.859,515.345,-116.335,-356.742
376,0,394.39,94.337,-372.609,272.354,104.126,-369.116,466.867,76.8078,-394.304,325.305,-6.99117,-322.168,534.492,-65.2405,-408.842,515.38,-116.361,-356.765
377,0,394.395,94.3359,-372.677,272.368,104.107,-369.146,466.899,76.7975,-394.339,325.339,-6.9727,-322.146,534.475,-65.2361,-408.91,515.424,-116.403,-356.859
378,0,394.392,94.358,-372.67,272.336,104.12,-369.128,466.84,76.816,-394.292,325.352,-6.94579,-322.087,534.5,-65.2601,-408.903,515.39,-116.356,-356.833
379,0,394.401,94.3339,-372.669,272.319,104.127,-369.134,466.907,76.7863,-394.335,325.34,-6.95566,-322.1,534.483,-65.2613,-408.862,515.37,-116.392,-356.793
380,0,394.359,94.3516,-372.624,272.311,104.162,-369.065,466.837,76.849,-394.191,325.337,-6.97306,-322.065,534.465,-65.2642,-408.858,515.384,-116.356,-356.763
381,0,394.468,94.6509,-372.609,272.384,104.3,-368.991,466.912,77.0197,-394.282,324.973,-6.64055,-321.764,535.037,-65.5162,-409.065,516.193,-116.782,-357.302
382,0,394.387,94.9037,-372.737,272.316,104.684,-368.996,466.801,77.8483,-393.923,324.176,-6.594,-324.312,537.447,-62.9835,-408.524,519.49,-115.68,-358.012
383,0,394.465,95.0842,-372.673,272.432,104.918,-368.873,466.937,78.4712,-393.889,324.887,-7.28496,-326.075,542.764,-60.7313,-406.364,524.916,-115.456,-358.512
384,0,394.59,95.0599,-372.538,272.562,105.213,-368.755,467.233,79.418,-393.609,326.977,-9.00078,-330.022,551.409,-55.9451,-402.754,534.45,-113.486,-358.155
385,0,394.961,94.7801,-372.455,272.851,105.11,-368.622,467.664,79.8122,-393.916,330.109,-10.4567,-332.419,559.778,-52.178,-401.261,545.002,-111.807,-359.045
386,0,395.475,94.7397,-372.321,273.245,105.234,-368.471,468.306,80.5612,-394.193,334.083,-11.1648,-333.95,567.157,-47.6337,-403.23,556.281,-108.944,-362.021
387,0,396.035,94.4313,-372.512,273.683,105.016,-368.447,468.905,80.5836,-395.05,337.96,-11.6785,-334.775,573.257,-44.518,-407.189,566.992,-106.998,-366.579
388,0,396.503,94.3688,-372.633,274.093,104.758,-368.311,469.443,80.9015,-395.548,340.783,-12.4226,-336.067,578.164,-41.227,-411.952,577.118,-104.316,-371.085
389,0,397.033,94.3929,-372.742,274.522,104.599,-368.317,469.806,81.1014,-395.97,343.159,-12.5897,-336.806,582.003,-39.7873,-415.404,584.761,-103.551,-375.351
390,0,397.398,94.4231,-372.83,274.871,104.419,-368.234,470.079,81.6044,-396.143,344.93,-12.6894,-337.506,584.931,-37.4028,-418,592.221,-101.644,-378.46
391,0,397.67,94.3475,-372.929,275.185,104.433,-367.788,470.215,81.3799,-397.589,346.316,-12.8796,-338.066,587.484,-36.4173,-420.298,598.664,-100.883,-381.606
392,0,397.846,94.319,-372.989,275.38,104.131,-368.163,470.963,82.6972,-395.179,347.425,-13.0611,-338.821,589.516,-34.9485,-421.739,604.191,-99.3839,-383.348
393,0,398.019,94.4398,-372.944,275.581,104.115,-368.194,471.077,82.7354,-395.28,348.317,-13.0721,-339.264,591.287,-34.7599,-422.631,608.667,-99.3528,-385.311
394,0,398.155,94.3942,-372.925,275.752,104.093,-368.091,471.244,83.0601,-395.179,348.758,-13.0948,-339.499,592.629,-33.4375,-423.19,614.356,-97.831,-386.809
395,0,398.297,94.2476,-373.01,275.947,103.923,-367.952,471.325,83.0147,-395.353,349.798,-13.4782,-340.136,594.785,-31.5544,-424.699,621.547,-95.8774,-390.453
396,0,398.597,94.0161,-373.164,276.319,103.551,-367.933,471.673,83.3605,-395.416,350.996,-13.815,-340.813,597.03,-29.7385,-426.818,629.598,-93.4815,-394.708
397,0,398.945,93.9752,-373.246,276.695,103.431,-367.848,472.281,83.8227,-395.331,352.393,-13.8617,-341.503,599.441,-29.0831,-429.459,637.049,-92.2493,-400.352
398,0,399.198,93.7694,-373.312,277.075,103.136,-367.879,471.608,82.7734,-397.869,353.439,-14.0271,-341.86,601.135,-28.3741,-432.383,644.142,-90.162,-406.243
399,0,399.497,93.8628,-373.25,277.342,103.183,-367.841,472.707,84.0954,-395.358,354.448,-13.9407,-342.394,602.907,-28.8789,-435.023,650.114,-89.5294,-411.789
400,0,399.635,93.5619,-373.354,277.618,102.867,-367.887,472.849,84.1085,-395.534,354.905,-14.2884,-342.87,604.145,-28.6657,-436.824,656.323,-87.4252,-417.394
401,0,399.909,93.5128,-373.409,277.864,102.892,-367.873,472.922,83.9346,-395.918,355.623,-14.2603,-343.5,605.962,-29.5993,-438.722,661.744,-86.7747,-422.482
402,0,400.035,93.1931,-373.516,278.092,102.571,-367.972,473.068,83.8336,-396.014,356.001,-14.6386,-343.736,606.804,-29.8278,-439.862,666.349,-84.8245,-426.871
403,0,400.212,93.1446,-373.496,278.223,102.668,-367.921,473.136,83.7521,-396.031,356.362,-14.6822,-344.505,608.196,-30.2637,-440.975,671.032,-83.102,-431.389
404,0,400.233,92.8694,-373.6,278.373,102.369,-367.947,472.522,82.6912,-398.28,356.727,-15.0446,-344.573,608.86,-30.5654,-441.542,675.324,-80.4033,-436.048
405,0,400.458,92.815,-373.602,278.567,102.447,-367.944,473.307,83.6845,-396.149,357.134,-15.0251,-345.413,610.079,-31.0944,-442.516,679.325,-78.5508,-441.153
406,0,400.503,92.5292,-373.582,278.688,102.199,-367.882,473.41,83.5606,-396.344,357.409,-15.4478,-345.593,610.223,-31.8537,-443.245,681.866,-76.5772,-445.392
407,0,400.617,92.3815,-373.595,278.818,102.226,-367.886,472.666,82.3541,-398.503,357.689,-15.5204,-346.413,610.811,-32.729,-444.027,684.772,-74.7582,-450.918
408,0,400.722,92.1026,-373.632,278.996,101.975,-367.925,472.803,82.1548,-398.634,357.912,-15.9227,-346.996,610.428,-34.3239,-445.307,686.278,-73.5492,-456.364
409,0,400.927,91.8348,-373.664,279.226,101.898,-367.917,472.934,81.9482,-398.877,358.174,-16.1255,-347.933,610.093,-35.9239,-446.486,687.087,-73.5459,-460.601
410,0,400.981,91.5108,-373.782,279.385,101.731,-367.842,473.752,82.728,-396.746,358.44,-16.4386,-348.595,608.819,-41.3839,-446.336,686.322,-79.6534,-463.458
411,0,401.163,90.979,-374.063,279.622,101.747,-367.809,473.143,81.1125,-399.365,358.412,-16.535,-349.627,607.778,-46.9424,-447.823,685.249,-86.2844,-465.815
412,0,400.932,90.602,-373.5,279.518,101.462,-367.748,473.53,81.6283,-397.528,357.943,-17.0024,-349.885,606.458,-48.624,-447.604,684.276,-88.2164,-464.716
413,0,400.892,90.4303,-373.36,279.478,101.591,-367.679,473.388,81.3963,-397.31,357.222,-17.4897,-351.411,606.941,-49.6157,-444.926,684.956,-89.9633,-461.588
414,0,400.875,90.4359,-373.353,279.473,101.545,-367.665,473.363,81.3128,-397.365,357.192,-17.6526,-351.414,607.029,-51.3885,-443.261,684.99,-91.9697,-459.187
415,0,400.858,90.2956,-373.897,279.559,101.625,-367.79,473.414,81.4547,-397.275,357.36,-17.5095,-351.535,607.423,-51.3922,-442.163,685.456,-92.6007,-458.002
416,0,400.914,90.4294,-373.901,279.549,101.576,-367.766,473.432,81.4538,-397.393,357.779,-17.339,-351.096,607.478,-52.3959,-442.254,685.473,-93.8047,-458.109
417,0,401.051,90.3624,-373.788,279.677,101.556,-367.788,473.017,80.7019,-399.313,357.842,-17.273,-350.988,607.706,-52.4635,-441.851,685.828,-93.8879,-457.075
418,0,401.074,90.4819,-373.588,279.619,101.58,-367.76,473.476,81.3796,-397.449,358.3,-16.9507,-350.558,607.811,-54.0492,-441.396,685.949,-95.8473,-457.142
419,0,401.084,90.3906,-373.599,279.71,101.511,-367.847,473.85,81.8081,-396.968,357.952,-17.3909,-351.333,608.072,-54.0303,-440.65,686.298,-95.8743,-456.147
420,0,401.148,90.3977,-373.594,279.696,101.557,-367.797,473.855,81.7039,-396.948,358.224,-17.3228,-351.541,608.077,-55.447,-440.876,686.252,-97.917,-457.89
421,0,401.167,90.1799,-373.704,279.828,101.434,-367.888,473.893,81.6782,-397.142,358.082,-17.5465,-351.727,608.179,-55.278,-440.672,686.543,-97.5259,-457.717
422,0,401.217,90.2407,-373.779,279.839,101.508,-367.791,473.073,80.4824,-399.468,358.402,-17.4944,-352.115,608.354,-56.6596,-440.646,686.586,-99.1594,-457.814
423,0,401.107,89.9983,-373.99,279.958,101.382,-367.767,473.652,81.3083,-397.451,358.457,-17.4603,-351.655,608.434,-56.435,-440.346,686.912,-98.4715,-457.506
424,0,401.163,90.0389,-373.869,280,101.499,-367.606,473.593,81.1754,-397.576,358.909,-17.1127,-351.705,608.67,-57.5108,-440.425,687.083,-99.9075,-457.666
425,0,401.246,90.0963,-373.45,280.062,101.348,-367.631,473.696,81.3374,-397.579,358.573,-17.6518,-352.156,608.856,-57.2127,-440.306,687.505,-99.1366,-457.723
426,0,401.332,90.185,-373.474,280.136,101.453,-367.676,473.702,81.2737,-397.699,359.149,-17.0569,-351.694,609.203,-57.8668,-440.37,687.737,-100.22,-457.975
427,0,401.377,90.1087,-373.539,280.182,101.324,-367.73,473.806,81.3419,-397.714,359.251,-17.2453,-351.549,609.279,-57.79,-440.454,688.103,-99.6097,-458.227
428,0,401.414,90.0887,-373.914,280.291,101.473,-367.62,473.817,81.3233,-397.714,359.311,-17.1426,-352.107,609.544,-58.574,-440.535,688.144,-100.865,-458.434
429,0,401.328,89.9145,-374.181,280.262,101.302,-367.716,473.84,81.3362,-397.722,359.176,-17.1732,-351.719,609.299,-57.8346,-440.53,688.157,-99.6578,-458.503
430,0,401.045,89.988,-374.259,279.729,101.376,-367.942,473.554,80.9002,-397.62,357.296,-17.3967,-350.702,606.901,-56.7153,-440.315,685.998,-97.8908,-459.114
431,0,400.62,90.2667,-374.047,278.907,101.632,-368.142,473.071,80.3359,-397.363,354.897,-17.1678,-348.858,602.584,-56.6459,-439.785,681.899,-96.9549,-459.298
432,0,400.147,90.372,-373.943,278.146,101.846,-368.27,472.525,79.6495,-397.234,352.418,-17.0404,-347.198,597.501,-57.8612,-439.145,676.926,-97.5929,-458.585
433,0,399.699,90.4092,-373.912,277.469,102.015,-368.398,472.029,78.9401,-397.084,349.997,-16.925,-345.932,592.416,-59.7299,-437.739,672.032,-99.3067,-456.591
434,0,399.158,90.473,-373.852,276.864,102.164,-368.517,471.511,78.3826,-396.978,347.707,-16.6629,-344.26,587.488,-61.9774,-435.457,667.335,-101.552,-453.636
435,0,398.684,90.6898,-373.782,276.299,102.376,-368.608,470.982,77.9304,-396.79,345.428,-16.3222,-342.435,582.568,-64.2499,-432.631,662.754,-103.831,-450.579
436,0,398.249,90.9058,-373.685,275.837,102.551,-368.662,470.583,77.5978,-396.457,343.816,-15.2998,-339.976,577.69,-66.0389,-429.895,658.048,-105.483,-447.924
437,0,397.877,91.182,-373.55,275.44,102.715,-368.706,470.273,77.4051,-396.311,341.083,-15.7819,-339.733,572.851,-66.9038,-427.703,653.323,-106.051,-445.657
438,0,397.505,91.552,-373.469,275.12,102.866,-368.743,469.976,77.2502,-396.253,339.82,-14.6105,-336.74,568.388,-67.0429,-426.123,649.131,-105.707,-442.878
439,0,397.267,91.8391,-373.416,274.868,102.951,-368.848,469.666,77.1801,-396.024,338.355,-14.0711,-335.201,564.658,-67.0839,-424.797,645.356,-105.807,-441.399
440,0,397.062,92.0309,-373.411,274.658,103.04,-368.941,469.456,77.1086,-395.901,337.206,-13.6035,-334.022,561.748,-67.2054,-423.611,642.527,-105.799,-439.816
441,0,396.851,92.14,-373.355,274.475,103.067,-368.999,469.257,77.0236,-395.789,336.294,-13.2165,-333.279,559.584,-67.2154,-422.63,640.395,-105.929,-438.758
442,0,396.686,92.2214,-373.242,274.302,103.076,-369.137,469.15,76.9912,-395.738,335.643,-13.0446,-332.903,558.11,-67.2081,-422.049,638.862,-106.035,-438.046
443,0,396.589,92.2536,-373.219,274.212,103.151,-369.088,469.069,76.9534,-395.73,335.112,-12.9417,-332.711,557.151,-67.1954,-421.733,637.879,-106.071,-437.515
444,0,396.499,92.2877,-373.224,274.145,103.163,-369.101,469.037,76.9037,-395.744,334.871,-12.8935,-332.615,556.484,-67.1476,-421.582,637.159,-106.16,-437.387
445,0,396.15,93.0399,-373.011,274.011,103.195,-368.998,468.823,77.0426,-395.543,334.513,-11.7637,-333.041,555.979,-65.0351,-420.635,636.206,-105.656,-436.638
446,0,395.337,93.4544,-372.831,273.644,103.664,-369.292,468.244,77.1543,-395.251,331.093,-11.1099,-335.444,552.668,-58.5891,-414.873,631.168,-103.779,-429.609
447,0,394.258,94.2786,-372.431,273.271,103.7,-369.095,467.243,77.7315,-394.132,326.12,-9.4853,-335.123,546.948,-50.3772,-408.45,622.837,-100.467,-418.747
448,0,393.112,94.8071,-372.205,272.6,104.375,-369.256,466.191,77.9,-393.539,320.364,-8.18951,-335.277,538.713,-40.6245,-400.419,609.466,-97.0918,-402.844
449,0,391.83,96.1799,-371.727,271.96,104.723,-369.04,465.59,77.9733,-393.603,315.498,-5.30422,-334.146,532.093,-32.2413,-394.982,596.233,-93.3871,-386.874
450,0,391.034,96.9127,-371.846,271.388,105.303,-369.3,464.826,78.3441,-393.008,312.54,-3.34702,-333.215,527.253,-25.4693,-388.352,580.779,-91.9173,-369.352
451,0,390.196,98.3945,-371.604,271.067,105.588,-369.046,464.435,78.8715,-393.079,310.559,-0.963819,-331.733,525.346,-22.0623,-382.633,569.057,-90.8052,-354.761
452,0,390.013,99.2346,-371.485,270.784,105.761,-369.203,464.015,79.3283,-392.507,309.744,0.432682,-330.04,524.301,-20.3453,-377.057,556.861,-89.9623,-341.318
453,0,389.632,100.071,-371.491,270.633,105.867,-369.001,463.654,79.7776,-392.358,308.804,2.37634,-328.412,524.538,-20.4202,-373.045,548.992,-89.4714,-331.593
454,0,389.649,100.593,-371.239,270.447,106.174,-369.342,463.522,80.1231,-391.737,308.615,3.08758,-326.947,524.288,-20.2414,-369.031,540.769,-88.0729,-323.817
