Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0,396.631,94.049,-372.941,273.744,108.174,-369.272,468.9,73.9842,-394.449,331.014,-5.90086,-325.643,534.781,-136.174,-412.785,564.067,-221.71,-404.316
33,0,396.636,94.0404,-372.971,273.757,108.187,-369.256,468.896,73.9246,-394.627,330.901,-6.11556,-325.953,534.799,-136.211,-412.798,564.032,-221.751,-404.393
34,0,396.644,94.0633,-372.95,273.783,108.165,-369.29,468.901,73.9034,-394.586,330.811,-6.21855,-326.093,534.8,-136.218,-412.83,564.072,-221.792,-404.439
35,0,396.667,94.0626,-372.996,273.728,108.184,-369.283,468.905,73.9397,-394.501,330.908,-6.08738,-325.892,534.816,-136.185,-412.805,564.071,-221.757,-404.391
36,0,396.639,94.0513,-372.998,273.732,108.155,-369.302,468.888,73.9443,-394.574,330.884,-6.12767,-325.954,534.803,-136.195,-412.822,564.108,-221.775,-404.388
37,0,396.639,94.0242,-373.034,273.747,108.194,-369.273,468.896,73.9501,-394.488,330.941,-6.05769,-325.91,534.798,-136.188,-412.786,564.1,-221.774,-404.442
38,0,396.626,94.0705,-372.968,273.747,108.193,-369.264,468.895,73.9859,-394.519,330.894,-6.1229,-325.96,534.825,-136.156,-412.741,564.085,-221.724,-404.3
39,0,396.622,94.0733,-372.973,273.745,108.192,-369.262,468.898,73.9954,-394.498,330.823,-6.15261,-325.906,534.848,-136.149,-412.72,564.132,-221.742,-404.406
40,0,396.641,94.0674,-372.978,273.764,108.163,-369.27,468.896,73.9533,-394.524,330.921,-6.08971,-325.823,534.85,-136.175,-412.78,564.109,-221.778,-404.381
41,0,396.656,94.0905,-372.969,273.754,108.18,-369.259,468.907,73.9263,-394.621,330.872,-6.17318,-325.966,534.829,-136.196,-412.807,564.067,-221.767,-404.363
42,0,396.666,94.0563,-372.99,273.755,108.162,-369.291,468.888,73.9448,-394.519,330.915,-6.12856,-325.988,534.812,-136.186,-412.805,564.094,-221.774,-404.421
43,0,396.632,94.0595,-372.977,273.761,108.17,-369.288,468.864,74.0018,-394.433,330.894,-6.11133,-325.973,534.811,-136.174,-412.779,564.086,-221.752,-404.357
44,0,396.611,94.069,-372.959,273.73,108.202,-369.237,468.886,73.9785,-394.522,330.82,-6.16198,-325.919,534.782,-136.177,-412.786,564.092,-221.726,-404.375
45,0,396.611,94.0667,-372.977,273.743,108.193,-369.259,468.884,73.9739,-394.486,330.957,-6.02904,-325.809,534.831,-136.204,-412.8,564.085,-221.754,-404.368
46,0,396.649,94.0722,-372.987,273.742,108.152,-369.263,468.911,73.9646,-394.603,330.869,-6.15616,-326.002,534.848,-136.197,-412.784,564.11,-221.707,-404.297
47,0,396.652,94.0443,-373.072,273.743,108.167,-369.289,468.918,73.9061,-394.634,330.857,-6.16378,-326.078,534.841,-136.177,-412.807,564.113,-221.734,-404.318
48,0,396.668,94.0355,-373.021,273.734,108.16,-369.309,468.901,73.941,-394.582,330.947,-6.10624,-326.013,534.839,-136.233,-412.856,564.096,-221.769,-404.412
49,0,396.636,94.0873,-372.93,273.75,108.15,-369.281,468.907,73.9326,-394.602,330.871,-6.13155,-325.954,534.823,-136.202,-412.813,564.088,-221.799,-404.461
50,0,396.633,94.0546,-372.938,273.733,108.184,-369.267,468.915,73.9341,-394.553,330.815,-6.15868,-326.011,534.809,-136.166,-412.821,564.08,-221.751,-404.449
51,0,396.595,94.0806,-372.964,273.733,108.163,-369.279,468.877,73.9703,-394.58,330.839,-6.17072,-326.026,534.817,-136.201,-412.818,564.102,-221.704,-404.316
52,0,396.635,94.0432,-373.013,273.745,108.175,-369.267,468.866,73.9518,-394.538,330.879,-6.1394,-326.017,534.834,-136.212,-412.817,564.086,-221.771,-404.366
53,0,396.65,94.0562,-372.98,273.735,108.16,-369.307,468.892,73.9234,-394.599,330.951,-6.10411,-325.982,534.839,-136.216,-412.842,564.11,-221.756,-404.394
54,0,396.636,94.0348,-373.043,273.754,108.162,-369.293,468.887,73.947,-394.515,330.849,-6.21424,-326.117,534.847,-136.22,-412.845,564.077,-221.79,-404.406
55,0,396.657,94.0659,-373.015,273.733,108.155,-369.304,468.899,73.9435,-394.489,330.89,-6.1179,-325.869,534.838,-136.226,-412.825,564.113,-221.779,-404.458
56,0,396.624,94.0621,-372.928,273.737,108.178,-369.261,468.902,73.9522,-394.536,330.836,-6.1554,-326.011,534.823,-136.203,-412.812,564.078,-221.797,-404.411
57,0,396.639,94.0413,-372.982,273.735,108.159,-369.259,468.916,73.9704,-394.621,330.861,-6.15419,-326.018,534.815,-136.216,-412.798,564.099,-221.777,-404.384
58,0,396.631,94.0522,-372.981,273.739,108.178,-369.251,468.89,73.9732,-394.503,330.868,-6.10115,-325.909,534.825,-136.204,-412.827,564.095,-221.744,-404.393
59,0,396.634,94.082,-372.939,273.747,108.168,-369.29,468.916,73.9306,-394.644,330.859,-6.16878,-326.107,534.821,-136.188,-412.808,564.076,-221.785,-404.424
60,0,396.657,94.0481,-373.021,273.738,108.135,-369.32,468.886,73.9194,-394.551,330.867,-6.14451,-326.004,534.834,-136.217,-412.822,564.11,-221.775,-404.448
61,0,396.66,94.0611,-372.944,273.755,108.161,-369.297,468.902,73.9447,-394.538,331.051,-5.95656,-325.699,534.831,-136.226,-412.822,564.089,-221.798,-404.46
62,0,396.625,94.0473,-372.948,273.719,108.147,-369.265,468.878,73.9433,-394.53,330.817,-6.21096,-326.179,534.787,-136.198,-412.78,564.069,-221.738,-404.383
63,0,396.616,94.0506,-372.962,273.718,108.176,-369.223,468.881,73.944,-394.522,330.811,-6.2077,-326.018,534.8,-136.208,-412.801,564.058,-221.756,-404.391
64,0,396.627,94.0647,-372.962,273.721,108.177,-369.279,468.89,73.9593,-394.445,330.879,-6.10794,-325.905,534.79,-136.205,-412.824,564.086,-221.786,-404.444
65,0,396.63,94.0696,-372.985,273.731,108.203,-369.29,468.888,73.9474,-394.534,330.856,-6.17808,-326.067,534.809,-136.201,-412.817,564.065,-221.766,-404.388
66,0,396.646,94.0814,-372.976,273.731,108.198,-369.323,468.9,73.97,-394.493,330.859,-6.15265,-326.049,534.829,-136.218,-412.82,564.07,-221.779,-404.418
67,0,396.612,94.1031,-372.992,273.723,108.21,-369.295,468.902,73.9417,-394.488,330.873,-6.13585,-326.103,534.821,-136.207,-412.787,564.079,-221.78,-404.387
68,0,396.61,94.0911,-372.96,273.709,108.196,-369.3,468.907,73.9907,-394.577,330.836,-6.16164,-325.951,534.822,-136.184,-412.751,564.059,-221.774,-404.362
69,0,396.62,94.0675,-372.959,273.713,108.232,-369.287,468.907,73.9756,-394.511,330.85,-6.13682,-326,534.819,-136.174,-412.717,564.135,-221.75,-404.331
70,0,396.619,94.0779,-372.969,273.74,108.214,-369.294,468.89,73.9924,-394.556,330.907,-6.1084,-325.919,534.861,-136.183,-412.735,564.083,-221.761,-404.281
71,0,396.655,94.099,-372.984,273.722,108.209,-369.286,468.907,73.9471,-394.624,330.901,-6.09378,-325.914,534.833,-136.162,-412.721,564.097,-221.755,-404.292
72,0,396.646,94.077,-373.004,273.73,108.234,-369.299,468.906,73.953,-394.624,330.802,-6.20103,-326.025,534.847,-136.185,-412.737,564.105,-221.707,-404.264
73,0,396.638,94.0953,-372.985,273.714,108.251,-369.263,468.899,73.9908,-394.459,330.84,-6.1628,-325.991,534.803,-136.192,-412.787,564.062,-221.762,-404.342
74,0,396.6,94.1137,-372.983,273.714,108.234,-369.27,468.883,73.9774,-394.519,330.846,-6.15829,-325.995,534.819,-136.174,-412.715,564.073,-221.794,-404.338
75,0,396.606,94.1036,-372.937,273.691,108.244,-369.273,468.891,73.9839,-394.58,330.843,-6.1105,-325.921,534.81,-136.161,-412.682,564.058,-221.723,-404.25
76,0,396.612,94.1107,-372.99,273.704,108.239,-369.281,468.874,74.0092,-394.52,330.912,-6.07193,-325.866,534.828,-136.135,-412.647,564.084,-221.715,-404.195
77,0,396.623,94.1144,-372.984,273.734,108.239,-369.333,468.889,73.9923,-394.474,331.078,-5.87087,-325.464,534.838,-136.141,-412.651,564.089,-221.745,-404.323
78,0,396.645,94.0955,-373.011,273.716,108.248,-369.309,468.917,73.9783,-394.616,330.902,-6.09276,-325.829,534.857,-136.142,-412.669,564.087,-221.731,-404.203
79,0,396.626,94.1213,-372.984,273.727,108.26,-369.299,468.904,73.9922,-394.559,330.893,-6.1124,-325.954,534.854,-136.158,-412.674,564.117,-221.756,-404.255
80,0,396.589,94.1142,-372.999,273.716,108.251,-369.27,468.897,73.9654,-394.553,330.917,-6.0279,-325.721,534.808,-136.157,-412.682,564.061,-221.721,-404.213
81,0,396.621,94.0952,-372.989,273.692,108.274,-369.245,468.893,73.9923,-394.574,330.933,-6.00079,-325.785,534.808,-136.16,-412.684,564.055,-221.729,-404.236
82,0,396.644,94.1188,-372.943,273.712,108.281,-369.221,468.915,73.9868,-394.601,330.907,-6.02831,-325.692,534.791,-136.151,-412.658,564.075,-221.731,-404.229
83,0,396.611,94.1503,-372.934,273.73,108.264,-369.268,468.903,73.9894,-394.481,330.918,-6.07508,-325.806,534.831,-136.158,-412.702,564.058,-221.732,-404.247
84,0,396.638,94.1329,-372.997,273.714,108.308,-369.278,468.914,73.9911,-394.598,330.926,-6.02274,-325.85,534.83,-136.126,-412.64,564.101,-221.722,-404.219
85,0,396.635,94.1039,-372.984,273.729,108.278,-369.293,468.919,73.9573,-394.593,331.136,-5.78559,-325.497,534.834,-136.147,-412.619,564.088,-221.732,-404.163
86,0,396.622,94.1362,-372.973,273.719,108.27,-369.275,468.897,73.9973,-394.59,330.872,-6.08874,-325.941,534.828,-136.147,-412.628,564.082,-221.752,-404.225
87,0,396.602,94.1291,-373.02,273.713,108.294,-369.263,468.873,74.0321,-394.472,330.863,-6.08576,-325.917,534.793,-136.134,-412.584,564.077,-221.719,-404.145
88,0,396.591,94.1699,-372.927,273.701,108.329,-369.216,468.88,74.0212,-394.496,330.888,-6.02704,-325.872,534.819,-136.123,-412.616,564.082,-221.678,-404.131
89,0,396.649,94.1282,-372.927,273.713,108.294,-369.262,468.91,73.9644,-394.56,330.967,-5.97948,-325.799,534.836,-136.142,-412.648,564.072,-221.735,-404.18
90,0,396.634,94.142,-373,273.711,108.299,-369.268,468.908,73.9899,-394.573,330.932,-6.01113,-325.805,534.857,-136.157,-412.649,564.092,-221.721,-404.162
91,0,396.626,94.1549,-372.985,273.722,108.302,-369.279,468.89,73.9804,-394.606,330.965,-5.96631,-325.725,534.838,-136.153,-412.651,564.087,-221.754,-404.217
92,0,396.633,94.1161,-373.008,273.701,108.296,-369.288,468.889,73.9903,-394.528,330.906,-6.02966,-325.771,534.81,-136.139,-412.653,564.058,-221.725,-404.194
93,0,396.63,94.0969,-372.981,273.716,108.316,-369.27,468.892,74.0331,-394.563,330.923,-6.02759,-325.897,534.808,-136.176,-412.652,564.066,-221.772,-404.221
94,0,396.607,94.1483,-372.968,273.702,108.286,-369.242,468.909,74.0132,-394.536,330.926,-6.0194,-325.838,534.83,-136.157,-412.662,564.092,-221.734,-404.182
95,0,396.622,94.1594,-372.941,273.713,108.276,-369.27,468.877,73.9784,-394.471,330.942,-6.0156,-325.836,534.827,-136.137,-412.645,564.097,-221.742,-404.213
96,0,396.627,94.1053,-373.028,273.726,108.307,-369.248,468.902,73.9839,-394.574,330.902,-6.044,-325.849,534.848,-136.16,-412.677,564.074,-221.78,-404.238
97,0,396.644,94.1272,-373.017,273.758,108.263,-369.312,468.889,73.9921,-394.519,330.899,-6.03551,-325.727,534.833,-136.149,-412.65,564.08,-221.724,-404.205
98,0,396.624,94.1112,-372.987,273.712,108.276,-369.254,468.906,73.9901,-394.554,331.131,-5.7691,-325.42,534.839,-136.149,-412.68,564.122,-221.752,-404.304
99,0,396.612,94.1277,-372.953,273.736,108.243,-369.305,468.931,73.9582,-394.596,330.886,-6.07668,-325.793,534.838,-136.179,-412.671,564.075,-221.743,-404.168
100,0,396.607,94.1131,-372.974,273.718,108.233,-369.252,468.91,73.9831,-394.587,330.924,-6.03646,-325.763,534.831,-136.146,-412.664,564.08,-221.739,-404.225
101,0,396.64,94.1291,-372.97,273.755,108.231,-369.251,468.888,73.9743,-394.576,330.895,-6.06548,-325.759,534.845,-136.141,-412.667,564.113,-221.743,-404.294
102,0,396.641,94.0852,-373.01,273.731,108.203,-369.29,468.9,73.99,-394.528,331.06,-5.89316,-325.424,534.831,-136.16,-412.704,564.115,-221.777,-404.35
103,0,396.653,94.0694,-373.039,273.734,108.203,-369.306,468.9,73.9361,-394.577,330.932,-6.08764,-325.893,534.828,-136.189,-412.742,564.112,-221.733,-404.289
104,0,396.615,94.0747,-373.011,273.738,108.179,-369.301,468.913,73.9311,-394.611,330.848,-6.14394,-326.007,534.818,-136.206,-412.811,564.081,-221.724,-404.309
105,0,396.628,94.0664,-372.995,273.744,108.21,-369.272,468.887,73.9748,-394.573,330.846,-6.17153,-325.988,534.801,-136.189,-412.786,564.075,-221.742,-404.305
106,0,396.638,94.0879,-372.96,273.732,108.203,-369.25,468.902,73.9737,-394.568,330.815,-6.1858,-325.886,534.842,-136.188,-412.758,564.109,-221.748,-404.303
107,0,396.626,94.0704,-373.002,273.744,108.197,-369.247,468.9,73.9671,-394.605,330.864,-6.1455,-325.931,534.839,-136.184,-412.741,564.116,-221.772,-404.375
108,0,396.63,94.0985,-372.989,273.746,108.186,-369.281,468.904,73.936,-394.576,330.883,-6.12866,-325.965,534.857,-136.204,-412.784,564.1,-221.785,-404.326
109,0,396.672,94.0737,-373.001,273.776,108.19,-369.29,468.904,73.9558,-394.569,330.892,-6.10809,-325.954,534.862,-136.187,-412.773,564.098,-221.793,-404.366
110,0,396.657,94.0569,-373.01,273.747,108.186,-369.278,468.905,73.9327,-394.64,330.915,-6.09316,-325.958,534.839,-136.224,-412.823,564.103,-221.761,-404.35
111,0,396.633,94.0573,-372.985,273.748,108.193,-369.26,468.917,73.9388,-394.604,330.895,-6.11371,-325.991,534.815,-136.192,-412.789,564.081,-221.742,-404.352
112,0,396.614,94.0809,-372.962,273.752,108.181,-369.25,468.888,73.9538,-394.6,330.844,-6.1615,-325.989,534.798,-136.178,-412.79,564.074,-221.81,-404.439
113,0,396.62,94.0674,-372.981,273.739,108.165,-369.236,468.9,73.9445,-394.549,330.863,-6.14517,-325.984,534.836,-136.204,-412.815,564.071,-221.781,-404.474
114,0,396.634,94.0581,-372.998,273.75,108.172,-369.258,468.918,73.955,-394.559,330.926,-6.08964,-325.964,534.837,-136.209,-412.819,564.096,-221.762,-404.392
115,0,396.661,94.0692,-373.019,273.764,108.177,-369.306,468.923,73.9293,-394.577,330.814,-6.22742,-326.173,534.847,-136.21,-412.773,564.122,-221.731,-404.341
116,0,396.648,94.0884,-372.984,273.777,108.189,-369.296,468.905,73.9572,-394.572,330.904,-6.08747,-325.889,534.841,-136.2,-412.768,564.122,-221.762,-404.34
117,0,396.632,94.0609,-373.016,273.747,108.172,-369.258,468.931,73.9267,-394.617,330.93,-6.06471,-325.935,534.811,-136.194,-412.793,564.057,-221.804,-404.359
118,0,396.651,94.045,-372.963,273.733,108.188,-369.231,468.892,73.9786,-394.507,330.807,-6.20908,-326.013,534.798,-136.198,-412.768,564.073,-221.79,-404.428
119,0,396.604,94.0476,-372.984,273.749,108.18,-369.252,468.902,73.9684,-394.585,330.865,-6.16502,-326.068,534.827,-136.221,-412.844,564.076,-221.766,-404.393
120,0,396.654,94.047,-373.008,273.765,108.163,-369.284,468.895,73.9192,-394.574,330.905,-6.17315,-326.072,534.833,-136.223,-412.836,564.074,-221.747,-404.346
121,0,396.678,94.0303,-372.99,273.765,108.163,-369.286,468.893,73.9435,-394.523,330.83,-6.16561,-325.969,534.832,-136.214,-412.819,564.115,-221.786,-404.396
122,0,396.64,94.0782,-372.959,273.76,108.206,-369.264,468.896,73.948,-394.508,330.86,-6.12965,-325.877,534.837,-136.196,-412.841,564.065,-221.766,-404.38
123,0,396.624,94.0635,-372.964,273.748,108.173,-369.255,468.918,73.9374,-394.604,330.876,-6.12291,-326.002,534.807,-136.197,-412.804,564.101,-221.759,-404.354
124,0,396.625,94.0572,-372.936,273.74,108.185,-369.251,468.913,73.933,-394.599,330.86,-6.16863,-326.001,534.816,-136.219,-412.828,564.091,-221.795,-404.46
125,0,396.636,94.0964,-372.934,273.734,108.189,-369.232,468.906,73.9453,-394.613,330.784,-6.24723,-326.108,534.793,-136.206,-412.801,564.082,-221.767,-404.372
126,0,396.64,94.0786,-372.935,273.759,108.188,-369.269,468.881,73.9548,-394.478,330.901,-6.10487,-325.951,534.82,-136.243,-412.879,564.084,-221.773,-404.411
127,0,396.654,94.0584,-372.999,273.757,108.197,-369.255,468.903,73.9385,-394.553,330.831,-6.21424,-326.093,534.831,-136.232,-412.854,564.086,-221.818,-404.427
128,0,396.645,94.0491,-372.968,273.763,108.158,-369.318,468.906,73.9367,-394.598,330.906,-6.13819,-326.024,534.81,-136.223,-412.827,564.069,-221.803,-404.459
129,0,396.631,94.0696,-373.005,273.742,108.21,-369.273,468.875,73.9825,-394.503,330.911,-6.09242,-325.949,534.817,-136.221,-412.872,564.077,-221.766,-404.428
130,0,396.608,94.0705,-372.967,273.734,108.184,-369.263,468.885,73.9739,-394.498,330.896,-6.12268,-325.987,534.823,-136.215,-412.826,564.074,-221.771,-404.398
131,0,396.644,94.0564,-372.956,273.736,108.16,-369.269,468.899,73.9515,-394.478,330.88,-6.17149,-325.986,534.822,-136.214,-412.77,564.084,-221.765,-404.313
132,0,396.639,94.0622,-373.001,273.761,108.158,-369.314,468.907,73.9344,-394.586,330.886,-6.15816,-325.954,534.844,-136.193,-412.793,564.146,-221.776,-404.34
133,0,396.672,94.0382,-373.036,273.763,108.176,-369.307,468.907,73.9595,-394.599,330.856,-6.20192,-326.045,534.848,-136.154,-412.767,564.144,-221.728,-404.318
134,0,396.653,94.0779,-372.949,273.745,108.167,-369.289,468.896,73.9363,-394.592,331.167,-5.80263,-325.604,534.827,-136.186,-412.778,564.121,-221.754,-404.423
135,0,396.65,94.0527,-372.993,273.774,108.157,-369.273,468.885,73.9432,-394.527,330.852,-6.18791,-325.971,534.8,-136.23,-412.822,564.067,-221.75,-404.355
136,0,396.61,94.0792,-372.996,273.736,108.168,-369.303,468.912,73.9322,-394.574,330.937,-6.07677,-325.929,534.795,-136.203,-412.8,564.061,-221.782,-404.434
137,0,396.658,94.0598,-372.989,273.736,108.178,-369.26,468.912,73.945,-394.543,330.859,-6.15296,-325.989,534.82,-136.2,-412.811,564.093,-221.737,-404.3
138,0,396.627,94.061,-372.966,273.737,108.178,-369.262,468.898,73.9404,-394.591,330.885,-6.12885,-326.001,534.832,-136.21,-412.776,564.097,-221.759,-404.343
139,0,396.672,94.0885,-373.011,273.755,108.179,-369.286,468.907,73.9414,-394.582,330.904,-6.15486,-326.036,534.858,-136.206,-412.79,564.112,-221.738,-404.35
140,0,396.62,94.0713,-372.964,273.76,108.201,-369.298,468.886,73.9876,-394.584,330.932,-6.07129,-325.926,534.828,-136.167,-412.754,564.093,-221.75,-404.341
141,0,396.622,94.0446,-373.027,273.732,108.204,-369.287,468.905,73.9672,-394.544,330.93,-6.0726,-325.936,534.801,-136.189,-412.788,564.068,-221.767,-404.37
142,0,396.617,94.0774,-372.966,273.733,108.203,-369.253,468.889,73.9476,-394.544,330.857,-6.14552,-325.943,534.8,-136.191,-412.786,564.049,-221.707,-404.318
143,0,396.637,94.0837,-372.95,273.731,108.202,-369.252,468.895,73.9687,-394.574,330.86,-6.1435,-325.953,534.789,-136.198,-412.766,564.055,-221.781,-404.372
144,0,396.619,94.0767,-373.006,273.716,108.233,-369.277,468.893,73.9736,-394.611,330.838,-6.18449,-326.039,534.802,-136.19,-412.786,564.076,-221.756,-404.34
145,0,396.622,94.0721,-372.956,273.735,108.204,-369.305,468.912,73.9774,-394.528,330.939,-6.05169,-325.909,534.833,-136.165,-412.751,564.104,-221.808,-404.371
146,0,396.625,94.1183,-372.975,273.732,108.22,-369.331,468.912,73.9694,-394.558,330.921,-6.09844,-326.063,534.823,-136.163,-412.753,564.045,-221.776,-404.324
147,0,396.609,94.099,-372.98,273.728,108.247,-369.283,468.906,73.9772,-394.515,330.891,-6.07589,-325.946,534.818,-136.182,-412.764,564.052,-221.747,-404.314
148,0,396.633,94.1276,-372.939,273.708,108.258,-369.27,468.917,73.9834,-394.57,330.824,-6.1455,-325.961,534.822,-136.177,-412.733,564.062,-221.746,-404.3
149,0,396.616,94.1021,-372.988,273.732,108.268,-369.294,468.887,73.9817,-394.508,330.854,-6.11476,-325.962,534.82,-136.175,-412.718,564.063,-221.751,-404.312
150,0,396.632,94.1288,-372.932,273.719,108.252,-369.281,468.906,73.9419,-394.57,330.875,-6.1064,-325.906,534.83,-136.184,-412.727,564.087,-221.774,-404.289
151,0,396.641,94.1201,-372.933,273.731,108.242,-369.291,468.891,73.9746,-394.613,330.881,-6.12614,-325.933,534.824,-136.16,-412.701,564.098,-221.741,-404.296
152,0,396.647,94.1126,-372.999,273.72,108.252,-369.282,468.904,73.9894,-394.549,330.937,-6.04898,-326.005,534.829,-136.172,-412.749,564.053,-221.807,-404.337
153,0,396.631,94.1357,-372.932,273.724,108.288,-369.246,468.912,73.9783,-394.616,330.929,-6.03355,-325.921,534.8,-136.146,-412.677,564.081,-221.736,-404.217
154,0,396.602,94.1166,-372.999,273.712,108.276,-369.27,468.9,74.0015,-394.568,330.917,-6.05142,-325.896,534.784,-136.152,-412.685,564.09,-221.726,-404.252
155,0,396.609,94.1267,-372.946,273.71,108.275,-369.258,468.861,73.9932,-394.537,330.86,-6.07688,-325.921,534.787,-136.14,-412.626,564.042,-221.781,-404.27
