Trajectories
100
,,2-19-16:hip_center,,,2-19-16:hip_top,,,2-19-16:hip_bottom,,,2-19-16:knee,,,2-19-16:heel,,,2-19-16:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
148,0,-15.5088,291.833,-5.11267,-129.172,341.425,8.30323,73.6046,250.75,-54.6423,-21.5125,162.458,26.1115,117.751,167.063,-29.3376,164.008,71.8189,-19.3125
149,0,-18.0843,293.688,-5.64445,-131.143,344.102,5.72773,71.2637,252.554,-54.4925,-26.7404,167.811,30.8855,103.724,178.52,-26.7814,143.243,79.4641,-15.2165
150,0,-20.5949,295.283,-5.94622,-132.787,346.743,3.48081,68.7996,255.044,-54.3642,-31.8828,172.81,35.4173,93.1363,186.823,-20.3877,116.798,82.3149,-10.1116
151,0,-23.0971,296.912,-6.24611,-134.366,349.392,1.68926,65.7862,257.871,-53.6214,-36.8577,177.117,38.1183,84.9833,190.379,-11.3943,88.0205,80.3757,-1.48954
152,0,-25.6147,298.849,-6.06879,-136.24,351.961,0.307529,62.7394,257.849,-51.1683,-42.3012,180.362,39.0545,77.2692,189.336,-3.52951,57.8611,81.8938,10.3926
153,0,-28.1453,300.23,-5.17281,-138.585,354.292,-0.636412,59.9634,256.227,-48.249,-48.6757,182.668,39.871,69.3381,186.024,2.09688,31.4787,84.7072,20.1429
154,0,-30.3459,301.12,-3.39083,-141.019,356.21,-0.954471,57.4002,253.628,-44.8727,-55.8483,183.869,40.5027,60.5996,179.541,5.60847,7.74316,86.0173,25.7976
155,0,-32.3374,301.264,-1.13929,-143.187,357.567,-1.05798,54.8662,249.419,-41.2311,-63.6465,183.81,40.3785,51.0413,168.924,7.35598,-18.5886,88.5008,28.7369
156,0,-34.031,300.634,1.32562,-145.086,358.178,-1.09606,52.357,244.495,-37.7303,-71.3146,182.254,39.5953,38.8269,154.172,6.96887,-44.2725,90.0671,30.6068
157,0,-35.4329,299.575,3.8553,-146.606,358.37,-1.34668,49.6928,239.575,-34.7877,-79.1393,180.051,37.6363,22.9261,135.2,4.0527,-68.674,88.9469,32.4077
158,0,-36.498,297.86,6.12773,-147.319,358.329,-1.51082,46.6046,234.153,-31.9095,-86.7843,177.292,34.4212,2.07585,113.491,0.0859738,-94.5844,85.3834,32.7236
159,0,-37.3347,295.529,7.98071,-147.09,358.059,-1.83084,43.2276,228.317,-29.3055,-93.6257,174.677,30.8623,-22.6301,93.1055,-4.98008,-120.57,79.9323,31.7182
160,0,-38.1163,292.969,10.0073,-146.438,357.422,-1.7301,40.2056,223.02,-26.8702,-99.4285,172.683,27.2134,-48.9342,76.5915,-10.4669,-146.107,71.8647,28.7087
161,0,-38.6329,290.373,12.1075,-145.625,356.58,-1.2461,37.6749,218.146,-24.3126,-104.372,171.293,24.4807,-74.743,64.3636,-14.9068,-171.908,63.7317,24.6508
162,0,-39.0723,287.623,14.3382,-144.532,355.767,-0.252522,35.5187,213.517,-21.6067,-109.053,170.006,22.9854,-97.4587,56.6176,-17.5121,-195.711,57.1172,21.0714
163,0,-39.4544,284.976,16.8055,-143.117,355.073,1.06535,33.6263,209.329,-19.0588,-113.684,168.488,22.4576,-115.564,51.8398,-19.2948,-214.413,51.7624,18.3227
164,0,-39.7306,282.841,19.3618,-141.614,354.634,2.50466,32.385,206.033,-16.8996,-117.389,166.319,22.0486,-129.487,47.5125,-22.0575,-227.472,44.573,14.8704
165,0,-40.131,280.181,21.4142,-139.875,354.104,4.24742,31.7164,203.21,-15.0695,-119.986,163.217,21.2804,-137.928,43.2686,-25.8319,-235.825,34.2978,8.48117
166,0,-40.0527,276.879,23.33,-137.805,352.795,6.25218,31.6636,199.864,-13.6463,-121.557,159.58,20.1377,-142.387,40.1186,-31.3917,-240.348,22.9556,-1.22426
167,0,-39.6149,272.835,24.7631,-135.636,350.599,8.21635,32.2032,196.139,-12.707,-121.918,155.643,18.4917,-141.405,36.9963,-39.4701,-234.296,26.5994,-13.5291
168,0,-39.1801,268.41,25.8766,-133.539,348.029,10.7316,33.4535,192.417,-12.2815,-120.307,149.91,15.0196,-133.007,31.2657,-48.3335,-229.717,30.462,-22.9448
169,0,-38.3472,264.008,27.6419,-131.998,344.509,13.8173,34.8431,188.614,-12.1583,-116.483,143.222,11.984,-126.085,28.7625,-53.3339,-220.162,28.6105,-22.1673
170,0,-35.1794,260.089,29.371,-129.194,339.607,20.2949,36.9021,184.468,-12.9267,-113.624,142.036,10.7216,-119.223,29.4355,-54.1577,-213.889,29.409,-22.8044
171,0,-31.5316,257.734,30.7835,-126.03,337.028,23.0415,39.7194,183.086,-12.7621,-111.243,142.185,11.826,-112.198,29.9787,-54.1511,-206.9,29.2076,-22.735
172,0,-29.4511,256.828,32.0548,-124.084,335.635,24.2014,41.3815,182.963,-11.6952,-108.675,140.912,12.2492,-106.507,30.1849,-53.6515,-200.808,29.2448,-22.7177
173,0,-28.717,256.293,33.1752,-123.432,335.022,25.1257,42.246,182.477,-10.5143,-106.615,139.886,12.1468,-101.356,30.5709,-53.4163,-195.272,29.4762,-22.9237
174,0,-28.4311,256.396,34.2692,-123.269,335.016,26.3234,43.0232,182.61,-9.29107,-104.795,139.509,12.4033,-96.0619,31.2809,-53.1547,-189.556,29.7888,-23.198
175,0,-27.9918,256.832,35.2077,-123.295,335.175,27.6375,43.897,183.282,-8.52679,-102.83,139.202,12.7943,-90.191,32.265,-53.2221,-183.212,30.218,-23.5549
176,0,-27.3062,257.561,35.9878,-123.403,335.274,29.0136,45.1628,184.447,-8.18643,-100.345,139.036,13.1156,-83.7625,33.4592,-53.209,-176.318,30.6673,-23.9304
177,0,-26.5766,258.517,36.6766,-123.398,335.109,30.5861,46.723,186.523,-8.18728,-97.5227,138.793,13.3434,-77.294,34.5891,-53.1068,-169.395,31.036,-24.2565
178,0,-25.7856,259.765,37.1911,-123.308,334.953,32.2262,48.3804,189.123,-8.29293,-94.5989,138.622,13.5379,-70.9551,35.7145,-52.8667,-162.718,31.4849,-24.5927
179,0,-24.6202,260.959,37.5397,-123.144,334.819,33.9622,50.0725,191.693,-8.80098,-91.5762,138.865,13.6844,-64.4041,37.0498,-52.6478,-155.636,31.7143,-24.883
180,0,-23.1973,262.123,37.6119,-122.762,334.619,35.4687,52.003,194.181,-9.71114,-88.2099,139.349,13.573,-58.2731,38.2471,-52.7096,-149.193,31.9646,-25.1178
181,0,-21.6627,263.259,37.3852,-122.234,334.468,36.816,53.8916,196.642,-10.9762,-84.8731,139.615,13.3861,-52.1949,39.671,-52.8905,-142.63,32.3574,-25.2478
182,0,-20.0786,264.341,37.0931,-121.551,334.213,37.9648,55.8847,198.911,-12.2212,-81.4644,139.83,13.2714,-46.0151,40.983,-53.19,-135.86,32.591,-25.5022
183,0,-18.3142,265.241,36.8789,-120.447,333.84,39.0594,58.069,200.883,-13.3126,-77.9693,139.901,13.0751,-39.4739,42.3506,-53.3765,-129.062,32.95,-25.9139
184,0,-16.343,265.605,36.583,-118.945,333.068,39.8928,60.3759,202.483,-14.1964,-74.384,139.844,12.8778,-32.4267,44.0475,-53.0435,-121.694,33.2225,-25.9899
185,0,-14.3863,265.535,36.1445,-117.243,332.059,40.8162,62.3629,203.418,-15.1655,-70.9746,139.508,12.5615,-25.8602,45.6653,-52.9692,-114.58,33.5588,-26.2002
186,0,-12.581,265.129,35.5951,-115.574,330.938,41.551,64.1005,203.748,-16.4766,-67.8484,138.945,12.4537,-19.9085,46.8854,-53.364,-107.907,33.9151,-26.688
187,0,-10.8059,264.73,35.3279,-114.039,329.834,42.379,65.6999,203.945,-17.7371,-64.7723,138.612,12.2793,-13.1623,49.0768,-52.9153,-101.112,34.2996,-26.9771
188,0,-9.20228,264.201,34.7798,-112.723,328.673,43.1627,67.2592,203.989,-19.4485,-61.7829,138.078,12.0196,-7.39374,51.471,-52.9224,-95.0162,34.7753,-27.3899
189,0,-7.49643,262.948,33.546,-110.942,327.066,43.8661,68.7546,203.442,-22.3205,-59.2027,137.014,11.6934,-1.81861,53.3088,-54.1741,-88.7411,35.3286,-28.1359
190,0,-5.30589,261.006,31.4251,-108.474,324.493,44.2766,70.1745,202.573,-26.0577,-56.4988,135.263,11.1889,4.22701,55.4435,-55.564,-81.8836,35.9301,-28.9917
191,0,-3.15309,259.003,29.0197,-105.696,321.604,44.6103,71.4705,201.354,-29.9975,-53.5978,133.163,10.4117,10.422,57.9195,-56.6812,-75.0195,36.6811,-29.7561
192,0,-1.15723,257.267,26.5426,-102.939,318.801,44.567,72.4615,200.484,-33.7545,-50.6929,131.146,9.78149,16.5171,60.5349,-57.4649,-68.053,37.2722,-30.3142
193,0,0.379904,256.19,23.7879,-100.574,316.478,44.1915,72.9346,200.28,-37.5376,-47.7739,129.472,9.34421,22.2331,63.3758,-58.4592,-61.4755,38.0152,-30.9562
194,0,1.52504,255.71,21.0529,-98.9199,314.712,43.6869,73.2427,200.454,-41.3768,-44.9945,128.207,9.02673,27.6006,66.5604,-59.4998,-55.1383,38.9078,-31.7444
195,0,2.44211,255.503,18.355,-97.49,313.324,42.8883,73.5584,200.76,-45.2233,-42.0288,127.064,8.90575,33.044,69.7356,-60.6326,-48.6234,39.5752,-32.34
196,0,3.76101,255.309,15.3696,-95.7826,312.518,41.9228,74.0508,200.81,-49.3295,-38.8604,126.167,8.745,37.858,72.4794,-61.9207,-42.8774,40.1304,-33.0057
197,0,5.6796,255.213,12.2292,-93.748,312.129,40.8382,74.6381,200.44,-53.8169,-35.764,125.47,8.69028,42.6932,75.3164,-63.0562,-37.0978,40.8189,-33.4861
198,0,7.47959,255.041,8.99431,-91.4684,311.912,39.7706,74.9752,200.062,-58.1079,-32.6984,125.044,8.77854,47.4749,78.4955,-63.6428,-30.7348,41.5045,-33.4497
199,0,8.40427,254.96,5.99034,-89.8208,311.75,38.3735,74.9182,199.667,-61.6975,-30.134,124.91,8.30981,52.1376,82.2236,-63.9784,-24.5321,41.9177,-33.8819
200,0,8.64322,255.12,2.89718,-88.6231,311.86,36.5013,74.785,199.739,-64.732,-27.9672,125.118,7.91367,56.7182,86.6224,-64.1026,-17.9269,42.5698,-33.9645
201,0,8.71875,255.701,-0.605238,-87.8878,312.356,33.7686,74.6963,200.291,-67.8999,-26.0333,125.697,7.4533,60.7603,90.7762,-64.1739,-11.588,43.2667,-33.7551
202,0,8.54442,256.791,-4.65483,-87.7598,313.238,29.961,74.4228,201.119,-71.0962,-24.3465,126.811,6.6753,64.1706,95.1676,-64.1444,-5.86586,44.0675,-33.7669
203,0,7.78274,258.255,-8.91215,-88.5508,314.628,24.957,74.1142,202.034,-73.9262,-23.0329,128.394,5.91583,66.9887,99.5352,-64.0056,-0.531083,44.7827,-33.7115
204,0,6.31776,259.76,-13.5401,-90.0224,317.125,19.3395,72.857,202.327,-76.6617,-22.38,130.255,5.2425,69.0223,103.582,-63.6218,4.44147,45.4157,-33.7149
205,0,4.44652,260.87,-17.3011,-92.0136,319.915,14.6666,70.9287,202.133,-78.9527,-22.5524,131.501,4.49541,70.3208,107.999,-63.4057,9.11945,46.2046,-33.889
206,0,1.67533,262.068,-20.1673,-94.616,322.078,11.5482,68.5616,203.119,-80.7233,-22.668,132.418,3.84484,71.2157,112.716,-63.4264,13.7734,46.934,-33.9056
207,0,-1.83796,263.841,-22.7421,-98.0677,323.835,8.95898,66.0307,205.465,-82.1818,-22.7755,134.059,3.66637,71.7308,117.398,-63.5037,18.344,47.5451,-33.8805
208,0,-5.65763,266.102,-24.7512,-102.365,325.902,6.99858,63.2048,208.569,-83.3519,-23.5644,136.273,3.78318,71.393,121.975,-63.3863,22.3115,47.9857,-33.8598
209,0,-9.44503,268.543,-26.1183,-106.951,328.148,5.8094,60.2429,211.355,-84.0981,-25.6879,138.795,4.12553,69.8408,126.06,-62.6036,25.5175,47.8723,-33.7881
210,0,-13.4101,271.273,-26.5141,-112.308,331.924,0.439573,57.2055,214.043,-83.7912,-29.2279,141.401,4.62785,67.4383,129.735,-61.1117,29.0063,47.3991,-33.3178
211,0,-17.7071,274.408,-26.0423,-117.403,334.444,-0.183214,53.9641,217.191,-82.3951,-33.4212,144.166,5.28878,64.7763,132.869,-59.0785,32.8919,46.7755,-32.6441
212,0,-22.4004,277.431,-24.9399,-122.793,336.874,-0.40568,50.523,221.085,-80.3073,-37.9273,146.925,6.37316,62.1052,135.673,-56.516,36.5345,46.243,-31.8405
213,0,-27.4952,279.979,-24.1454,-128.103,338.906,-0.279098,46.8913,225.082,-78.3624,-42.2509,149.822,8.34962,58.8878,139.511,-52.899,40.4018,46.7099,-30.7011
214,0,-32.7928,282.221,-23.3379,-132.993,340.682,0.262774,43.0757,229.005,-76.296,-46.6183,153.674,11.4302,54.896,146.412,-49.1285,43.5825,49.4776,-29.6927
215,0,-36.7695,284.192,-22.2054,-137.429,342.326,1.22426,39.9315,232.714,-74.6659,-50.79,158.455,15.2719,50.2536,156.191,-44.427,42.499,56.1302,-26.7797
216,0,-40.3779,286.069,-20.6333,-141.521,343.592,2.50147,37.5636,237.597,-73.3783,-54.8751,163.233,19.303,46.901,167.184,-39.3842,36.1421,64.696,-21.6023
217,0,-43.5164,287.949,-18.9432,-145.19,344.791,4.27025,35.2088,244.233,-72.8497,-57.681,167.703,22.6634,43.5753,177.214,-32.5033,21.8752,73.661,-15.1249
218,0,-45.7748,290.246,-17.2725,-148.282,346.21,6.0378,31.8596,247.884,-71.7384,-59.8393,172.258,25.872,38.763,179.426,-25.3665,0.00219144,79.8048,-5.28166
219,0,-47.0825,292.23,-15.5328,-150.638,348.09,7.42993,28.6858,244.38,-68.9854,-64.561,175.682,29.1735,30.8237,171.53,-20.8697,-27.3442,83.9692,6.2671
220,0,-47.5509,293.101,-12.7985,-152.249,349.954,8.74917,25.9324,236.617,-65.5322,-72.903,176.573,32.0738,17.7357,152.982,-19.6865,-56.7787,85.2629,16.9171
221,0,-47.799,292.584,-9.60033,-153.226,351.347,10.4565,22.4143,227.452,-61.9515,-83.2934,174.371,33.853,-2.94661,126.468,-21.6118,-88.0912,83.0184,23.8453
222,0,-48.0953,291.035,-6.18519,-153.546,352.117,12.4525,18.151,220.368,-58.9582,-93.5828,170.188,33.9552,-32.3314,98.5129,-24.8109,-119.536,77.9931,29.9654
223,0,-48.748,288.767,-2.97405,-153.534,352.26,14.9867,13.9306,215.309,-56.0138,-102.154,165.47,30.889,-67.0329,74.5142,-26.4611,-149.673,68.9074,34.9725
224,0,-50.0903,285.883,0.207135,-153.806,351.519,17.9203,9.98631,210.995,-52.7071,-109.264,162.471,25.5842,-101.056,57.3154,-24.9897,-180.429,56.1845,39.202
225,0,-51.924,283.254,3.96871,-154.653,350.049,21.8409,6.10386,207.332,-48.93,-117.078,160.996,24.9471,-129.188,47.7913,-22.2942,-209.623,42.1072,41.1879
226,0,-54.5387,280.318,8.53661,-156.073,348.345,26.0641,2.43205,204.301,-44.8413,-125.384,158.417,28.4149,-148.209,41.9678,-20.7679,-230.358,27.6013,40.2889
227,0,-58.3931,276.961,13.738,-157.761,345.152,33.7979,-0.921336,201.587,-40.6172,-130.89,155.183,32.3889,-157.511,37.1977,-21.4752,-238.512,15.291,37.6733
228,0,-62.0306,273.465,18.8789,-160.342,342.802,37.6185,-3.42074,198.999,-36.9955,-133.968,150.002,34.3722,-160.279,32.4555,-24.9689,-235.919,13.7402,31.5414
229,0,-64.9344,269.042,23.0006,-162.448,339.729,41.4094,-4.63691,196.039,-34.3307,-134.477,142.981,35.229,-156.781,26.6028,-32.0749,-233.028,16.4255,25.3986
230,0,-66.4921,264.299,27.0912,-163.653,335.699,45.4398,-5.049,193.005,-32.511,-132.864,135.568,35.1715,-151.459,23.613,-37.1227,-227.534,18.1592,23.8804
231,0,-65.0368,260.758,30.5485,-162.975,331.155,50.2316,-4.62516,189.896,-31.1864,-131.398,133.379,35.4791,-144.528,24.6597,-37.5658,-220.308,18.7385,23.6622
232,0,-62.7613,259.038,32.9621,-161.244,327.935,54.2036,-3.31159,188.792,-29.3801,-129.888,133.336,37.4806,-137.221,25.9422,-37.4833,-212.803,19.1497,23.6162
233,0,-61.3584,258.511,35.4849,-159.821,325.79,58.0131,-2.09469,189.433,-26.9539,-127.813,132.336,38.9913,-130.324,26.6016,-36.4952,-205.361,19.1964,23.7346
234,0,-60.5816,258,38.0808,-158.834,324.45,62.1342,-1.45155,189.701,-25.0511,-125.583,131.238,39.987,-123.855,27.2742,-36.2365,-198.411,19.462,23.6459
235,0,-59.4316,257.745,40.7452,-157.442,323.79,66.8364,-1.02766,190.185,-23.8959,-123.168,130.366,40.7192,-117.506,28.2501,-36.1336,-191.874,19.7183,23.4718
236,0,-57.8521,257.882,43.0638,-155.296,323.44,71.7562,-0.161098,191.324,-23.173,-120.474,130.082,41.3908,-111.545,29.2981,-35.6907,-185.529,19.9134,23.3632
237,0,-56.1333,258.074,45.4441,-152.678,322.677,76.5746,1.0337,192.86,-22.3141,-117.539,130.02,42.4961,-105.341,30.5838,-35.2317,-178.673,19.9072,23.3793
238,0,-54.5007,257.653,48.0788,-150.445,321.318,81.2868,2.31657,194.101,-20.8802,-114.637,129.555,43.9118,-98.617,32.164,-34.552,-171.395,20.1271,23.3441
239,0,-53.0724,256.892,50.6559,-148.5,319.438,85.5421,3.63125,194.796,-19.4711,-111.601,128.743,45.7577,-91.7574,33.9358,-33.6349,-163.967,20.4553,23.3669
240,0,-51.5918,255.771,52.5012,-146.529,317.185,89.3258,5.14817,195.278,-18.9787,-107.666,127.428,50.1736,-87.1563,35.642,-38.5499,-156.809,20.7792,23.1993
241,0,-50.0259,254.738,53.8059,-144.448,314.708,92.277,6.79468,195.826,-18.9898,-103.988,126.314,50.6716,-80.851,37.1341,-38.0687,-150.044,21.1088,22.9006
242,0,-48.2477,253.626,54.5097,-142.418,312.56,94.4224,8.39048,195.7,-19.1508,-100.186,125.589,50.9845,-74.3579,38.694,-37.8751,-143.1,21.4292,22.5431
243,0,-46.1101,252.253,54.4835,-139.768,310.528,95.6333,10.1846,194.756,-20.328,-96.3788,124.367,51.1478,-68.3769,39.9836,-38.225,-136.818,21.8245,22.1443
244,0,-42.9603,250.25,53.0633,-135.832,308.076,95.7634,12.6309,193.214,-22.6132,-92.24,122.515,50.6426,-62.3255,40.3565,-39.1002,-130.857,22.397,21.6487
245,0,-38.7187,247.962,50.6894,-130.447,305.367,95.0509,15.2906,191.182,-25.8044,-87.2306,119.957,49.7854,-56.0205,40.3976,-40.1885,-124.076,22.8772,21.0302
246,0,-33.8682,245.717,47.5246,-123.834,303.317,93.7597,17.8371,188.552,-29.6452,-81.9359,117.537,49.2362,-49.5104,40.8008,-40.5101,-116.887,23.1405,20.6319
247,0,-29.0848,243.665,44.0006,-116.99,301.967,91.8897,20.3602,185.723,-32.9226,-76.811,115.461,49.1283,-42.6857,41.3687,-40.7844,-109.566,23.5362,20.2148
248,0,-24.5613,242.091,40.2987,-110.464,301.207,89.2286,23.0786,182.888,-36.2496,-71.6401,113.666,49.214,-35.7757,41.9698,-40.816,-102.288,23.7561,20.1971
249,0,-20.3483,240.836,36.2788,-104.885,301.052,85.8003,25.8674,179.864,-39.6309,-66.5865,112.364,48.8802,-29.2574,42.5795,-40.8845,-95.4891,23.9937,19.9954
250,0,-16.4852,239.869,32.0925,-100.048,301.15,81.7494,28.5448,177.179,-42.8721,-62.7129,111.154,46.9695,-20.5945,43.6789,-38.5343,-88.7078,24.145,19.7843
251,0,-13.3851,239.277,28.0491,-96.2151,301.377,77.353,31.0458,175.217,-45.805,-58.0529,110.344,46.6172,-14.4013,45.144,-38.1016,-82.5135,24.4082,19.6363
252,0,-10.7844,238.789,23.8892,-93.131,301.869,72.7451,33.5831,173.228,-48.4965,-54.0233,109.843,45.9918,-8.68491,46.6126,-38.0763,-76.6915,24.9171,19.5326
253,0,-8.22625,238.334,19.9328,-90.789,302.308,67.7764,36.3305,171.232,-51.0919,-50.2277,109.697,45.3177,-3.03297,48.18,-38.1878,-70.577,25.3971,19.1625
254,0,-5.77236,238.142,15.5734,-88.6607,303.758,62.6744,38.4018,169.184,-53.9797,-46.4473,109.565,44.6245,2.97566,49.9574,-38.4527,-64.0922,26.0073,18.6291
255,0,-3.42542,237.82,12.0861,-86.9269,304.86,58.5052,40.429,167.89,-56.7978,-42.3142,109.587,44.2568,8.97956,52.555,-38.5655,-57.5442,26.7022,18.1752
256,0,-1.56314,237.853,9.49893,-85.3494,305.521,55.3867,42.4164,167.636,-59.0603,-38.0436,110.013,44.014,14.5031,55.387,-38.8452,-51.3373,27.5417,17.7151
257,0,0.226395,238.263,7.37313,-83.714,306.248,52.8902,44.5313,167.765,-60.6393,-34.1148,110.83,43.7605,19.6226,58.4499,-39.0833,-45.6944,28.5451,17.177
258,0,2.16038,238.755,5.55878,-81.5578,307.001,50.8918,46.968,168.214,-61.9095,-30.6543,111.89,43.665,24.8935,61.5791,-39.1778,-39.8947,29.3883,16.5751
259,0,4.59047,238.98,4.26231,-78.8557,307.356,49.1119,49.8557,168.516,-62.7995,-27.2639,112.686,43.7212,29.7759,64.2682,-38.8187,-34.3019,29.969,16.3703
260,0,7.26793,238.728,3.26365,-75.9667,307.373,47.4662,52.7247,168.384,-63.2479,-24.1399,113.256,43.8234,34.4865,67.1773,-38.1237,-29.0668,30.6528,16.4223
261,0,9.85266,238.529,2.67096,-73.3884,307.173,46.4876,55.7636,168.335,-63.2318,-21.4093,113.729,43.8787,39.0856,70.1565,-37.5844,-23.5369,31.2766,16.4955
262,0,12.2042,238.405,2.60821,-71.3712,306.505,46.0628,58.7871,168.959,-62.9622,-18.615,114.014,44.0853,43.7269,73.1679,-37.2258,-17.8613,31.8875,16.455
263,0,14.2323,238.38,2.97309,-69.6193,305.969,46.1686,61.7747,169.724,-62.5236,-15.648,114.048,44.4117,48.4813,76.5419,-36.8777,-11.8675,32.6422,16.5078
264,0,16.4367,238.236,3.6568,-67.9188,305.433,46.5117,65.0404,170.497,-62.0599,-12.5329,114.25,45.0742,52.9799,79.908,-36.2598,-5.94807,33.2672,16.6931
265,0,18.7477,238.061,4.66938,-66.4049,304.784,47.3382,68.3404,171.389,-61.1171,-9.67384,114.458,45.9962,57.0873,83.0324,-35.1422,-0.68682,33.9132,16.9095
266,0,21.0546,237.703,6.16481,-64.9448,304.012,48.3823,71.8301,172.029,-59.6774,-6.96266,114.332,47.2632,61.2367,85.8376,-34.018,4.73648,34.3301,17.1583
267,0,23.5941,237.138,7.92196,-63.2108,303.379,49.562,75.6141,172.336,-58.1456,-4.08379,113.946,48.32,65.435,88.272,-32.4118,10.0932,34.7223,17.581
268,0,26.565,236.593,9.3907,-61.1229,302.757,50.5211,79.6762,172.476,-56.6469,-1.24755,113.558,49.3564,69.7803,90.7877,-30.6272,15.4714,35.094,18.0383
269,0,29.6487,235.93,10.5347,-58.8834,302.087,51.2979,83.8643,172.94,-55.3622,1.8763,113.337,50.4646,74.4123,93.379,-28.9742,21.4929,35.4037,18.544
270,0,32.6077,235.558,11.6816,-56.4447,301.551,52.0765,88.0325,173.858,-54.3496,5.62658,113.18,51.2939,79.4211,95.8393,-27.6356,28.2724,35.6126,18.8536
271,0,35.813,235.624,12.5919,-53.8632,301.294,52.7287,92.3139,175.066,-53.4648,10.0605,113.217,52.1308,84.5667,98.114,-26.554,35.3235,35.9296,19.1924
272,0,39.2081,236.365,13.348,-51.2431,301.625,53.3761,96.4683,176.506,-52.6197,14.6602,113.665,52.9003,89.4165,100.178,-25.6137,41.8406,36.1109,19.4896
273,0,42.3325,237.546,14.1543,-48.8539,302.422,54.32,100.128,178.376,-51.6902,18.8954,114.652,53.9076,93.8089,102.15,-24.8289,47.7089,36.3267,19.7506
274,0,45.0274,238.852,15.4096,-46.9834,303.352,55.7413,103.47,180.353,-50.4824,22.7544,115.593,55.049,97.9923,103.988,-24.2063,53.6965,36.529,19.9271
275,0,47.5777,240.013,16.9896,-45.0265,304.226,57.1494,106.886,182.005,-48.9069,26.3703,116.091,56.1989,101.815,105.521,-23.365,59.1481,36.685,20.1586
276,0,50.1077,240.75,18.5164,-43.1191,304.619,58.3618,110.296,183.3,-47.0367,29.3068,116.606,57.4501,105.362,107.393,-21.656,64.7716,36.7551,20.5752
277,0,52.068,241.366,20.2423,-41.6167,304.755,59.3998,113.058,184.974,-45.0523,31.5289,117.522,58.7027,108.655,109.499,-19.544,70.7428,36.8753,21.2048
278,0,53.0627,242.254,22.3296,-40.9455,305.048,60.4711,115.175,186.915,-42.7317,33.1688,118.285,60.0731,111.639,111.766,-17.1877,76.9044,36.9045,21.8987
279,0,53.679,243.398,24.5012,-40.7205,305.587,61.3151,117.071,189.017,-40.0184,34.3433,118.968,61.3279,114.203,114.196,-14.724,83.2061,36.9983,22.815
280,0,54.0753,245.058,26.4587,-40.9159,306.588,61.9926,118.709,191.423,-37.1972,34.98,120.32,62.7358,116.078,116.515,-12.3785,88.7085,37.0133,23.8888
281,0,54.1619,247.421,28.2812,-41.4044,308.219,62.5516,120.078,193.987,-34.4313,35.3721,122.312,64.3337,117.779,118.733,-10.3279,93.5547,37.0126,24.7335
282,0,54.3285,250.08,30.1291,-41.9562,310.383,63.2861,121.433,196.703,-31.9093,36.1656,124.402,66.1728,119.83,120.722,-8.15692,98.5343,37.0622,25.7927
283,0,54.8437,253.128,31.9457,-42.3071,312.771,64.1875,122.871,199.61,-29.4401,37.4503,126.713,68.2704,121.968,122.821,-5.18925,103.256,37.0462,27.0751
284,0,55.1505,255.99,33.6435,-42.3159,315.35,65.5746,124.791,203.27,-26.7249,38.9002,129.949,71.1117,123.892,126.238,-1.23451,107.786,37.0041,28.8249
285,0,55.95,258.707,35.383,-41.702,317.992,66.8925,126.782,207.47,-24.2855,40.4832,134.432,75.2176,126.346,131.882,4.27041,112.413,38.6935,30.9092
286,0,57.2229,261.295,37.0567,-40.6925,320.571,68.044,129.06,212.592,-22.2253,42.2886,139.903,79.6549,130.144,140.215,10.4816,115.052,44.2353,35.6823
287,0,58.8892,263.704,38.651,-39.4288,322.663,69.0333,131.452,218.656,-20.7994,44.9049,145.048,83.3777,134.517,149.06,17.0435,113.28,52.032,42.6248
288,0,60.9752,265.41,39.6885,-37.4484,324.419,69.6181,133.382,222.715,-19.7414,48.221,148.967,86.4425,137.911,154.888,24.5678,103.213,59.9244,52.5028
289,0,63.7053,266.351,40.691,-34.7537,325.762,69.9659,135.338,221.777,-17.7069,50.1355,151.814,89.1308,138.865,154.158,31.2739,85.4713,66.669,60.9623
290,0,67.0496,266.074,42.2953,-31.4781,326.608,70.2938,137.434,216.573,-14.9906,49.338,152.864,92.2499,136.601,146.113,35.637,69.857,70.4277,69.4909
291,0,71.2479,264.931,44.7254,-27.6073,327.197,70.8187,139.421,207.861,-11.5505,45.8744,152.105,94.934,129.35,129.498,38.0374,53.0844,68.5895,78.8444
292,0,75.6341,263.531,47.512,-23.5426,327.996,71.5674,140.747,197.98,-7.50704,40.344,149.793,96.9111,116.526,107.222,39.0981,33.4135,65.5354,87.7737
293,0,80.0643,261.852,50.7173,-19.4849,328.754,72.7411,141.498,190.331,-3.63886,34.745,146.29,98.0447,97.0227,83.115,39.0329,12.4354,60.5499,95.5834
294,0,84.1134,259.434,54.2266,-15.2262,328.831,74.2698,142.293,185.108,0.00355197,30.56,142.238,97.0744,71.9027,60.3177,39.9806,-9.23943,51.8428,102.024
295,0,87.692,256.641,57.9798,-10.9079,328.09,76.1885,143.436,180.221,3.82941,27.3775,138.527,93.5492,45.2712,42.4645,42.4866,-34.0774,40.6006,106.337
