Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,0,396.131,94.3556,-372.906,273.608,107.897,-368.868,468.261,75.1457,-393.876,329.837,-6.99046,-327.223,540.879,-117.9,-410.909,575.168,-201.001,-401.065
16,0,396.148,94.3583,-372.911,273.615,107.934,-368.852,468.254,75.137,-393.932,329.837,-6.96193,-327.198,540.886,-117.919,-410.943,575.158,-201.042,-401.135
17,0,396.15,94.3658,-372.871,273.631,107.904,-368.858,468.254,75.1128,-393.878,329.874,-6.94847,-327.155,540.912,-117.917,-410.916,575.166,-201.01,-401.05
18,0,396.143,94.3674,-372.925,273.62,107.905,-368.887,468.267,75.1022,-393.891,329.873,-6.96758,-327.17,540.937,-117.93,-410.931,575.216,-201.004,-401.042
19,0,396.143,94.3846,-372.893,273.629,107.899,-368.89,468.259,75.1075,-393.897,329.89,-6.94745,-327.17,540.922,-117.923,-410.916,575.195,-200.962,-400.977
20,0,396.147,94.3741,-372.95,273.615,107.947,-368.869,468.258,75.1152,-393.893,329.858,-6.97916,-327.249,540.878,-117.896,-410.894,575.193,-201.014,-401.08
21,0,396.148,94.3681,-372.921,273.604,107.936,-368.88,468.255,75.1711,-393.776,329.864,-6.93174,-327.174,540.894,-117.91,-410.92,575.127,-200.979,-401.01
22,0,396.131,94.3862,-372.876,273.602,107.935,-368.88,468.262,75.1429,-393.9,329.856,-6.94313,-327.215,540.873,-117.896,-410.894,575.154,-200.987,-401.031
23,0,396.148,94.3953,-372.898,273.611,107.977,-368.823,468.252,75.1553,-393.847,329.864,-6.91122,-327.178,540.903,-117.913,-410.915,575.181,-200.937,-400.958
24,0,396.163,94.3849,-372.903,273.597,107.938,-368.853,468.249,75.1433,-393.862,329.897,-6.88798,-327.069,540.926,-117.922,-410.879,575.215,-200.922,-400.882
25,0,396.17,94.3975,-372.895,273.627,107.956,-368.899,468.272,75.1511,-393.87,329.861,-6.93663,-327.178,540.919,-117.904,-410.832,575.213,-200.965,-400.901
26,0,396.136,94.4089,-372.894,273.603,107.957,-368.858,468.254,75.1553,-393.852,329.881,-6.9127,-327.172,540.911,-117.886,-410.853,575.171,-200.986,-400.953
27,0,396.147,94.3846,-372.92,273.613,107.992,-368.856,468.278,75.2075,-393.815,329.894,-6.87317,-327.099,540.901,-117.867,-410.824,575.198,-200.964,-400.933
28,0,396.154,94.4115,-372.868,273.598,108.005,-368.859,468.251,75.2024,-393.845,329.869,-6.87684,-327.003,540.913,-117.89,-410.874,575.196,-200.936,-400.915
29,0,396.115,94.3999,-372.889,273.603,107.962,-368.88,468.252,75.1841,-393.884,329.889,-6.87908,-327.063,540.865,-117.87,-410.836,575.173,-200.953,-400.938
30,0,396.154,94.424,-372.886,273.621,107.984,-368.844,468.255,75.182,-393.864,329.889,-6.85965,-327.069,540.903,-117.921,-410.873,575.196,-200.934,-400.923
31,0,396.16,94.3771,-372.954,273.624,107.985,-368.86,468.268,75.1533,-393.87,329.941,-6.82797,-326.945,540.903,-117.875,-410.84,575.235,-200.914,-400.885
32,0,396.162,94.4068,-372.889,273.623,107.984,-368.862,468.256,75.1946,-393.869,329.887,-6.905,-327.119,540.937,-117.871,-410.841,575.234,-200.913,-400.884
33,0,396.152,94.4161,-372.91,273.609,108.015,-368.855,468.278,75.1984,-393.859,329.879,-6.86255,-327.077,540.898,-117.87,-410.81,575.212,-200.855,-400.777
34,0,396.132,94.4198,-372.903,273.608,108.015,-368.854,468.261,75.2361,-393.862,329.876,-6.89568,-327.093,540.916,-117.864,-410.83,575.205,-200.82,-400.785
35,0,396.115,94.4015,-372.912,273.603,108.04,-368.843,468.255,75.2336,-393.822,329.962,-6.75714,-326.872,540.917,-117.86,-410.83,575.204,-200.795,-400.748
36,0,396.147,94.4161,-372.898,273.603,108.04,-368.843,468.257,75.2426,-393.796,329.887,-6.87019,-326.992,540.88,-117.846,-410.796,575.216,-200.872,-400.789
37,0,396.153,94.4445,-372.868,273.608,108.02,-368.857,468.265,75.2039,-393.841,329.937,-6.83562,-326.945,540.916,-117.848,-410.814,575.161,-200.865,-400.782
38,0,396.173,94.4328,-372.888,273.612,108.033,-368.836,468.281,75.193,-393.827,329.929,-6.85715,-327.121,540.925,-117.872,-410.837,575.202,-200.889,-400.815
39,0,396.15,94.4264,-372.926,273.61,108.033,-368.837,468.258,75.1989,-393.801,329.927,-6.82714,-326.94,540.933,-117.868,-410.839,575.233,-200.868,-400.802
40,0,396.109,94.4373,-372.892,273.611,108.024,-368.899,468.289,75.2143,-393.916,329.897,-6.83838,-327.005,540.905,-117.827,-410.784,575.204,-200.863,-400.824
41,0,396.134,94.4113,-372.905,273.602,108.04,-368.84,468.261,75.2332,-393.802,329.927,-6.79693,-326.904,540.88,-117.869,-410.806,575.174,-200.826,-400.744
42,0,396.135,94.4324,-372.867,273.622,108.046,-368.833,468.287,75.2278,-393.811,329.88,-6.88264,-326.981,540.91,-117.859,-410.844,575.225,-200.855,-400.79
43,0,396.162,94.4182,-372.938,273.637,108.019,-368.862,468.271,75.2289,-393.861,329.922,-6.85737,-327.031,540.909,-117.861,-410.8,575.175,-200.916,-400.862
44,0,396.154,94.413,-372.888,273.623,108.028,-368.841,468.246,75.1886,-393.829,329.937,-6.80449,-326.922,540.896,-117.841,-410.824,575.184,-200.934,-400.939
45,0,396.173,94.3989,-372.94,273.626,108.003,-368.851,468.282,75.186,-393.868,329.903,-6.92384,-327.104,540.911,-117.908,-410.88,575.202,-200.93,-400.873
46,0,396.148,94.4227,-372.856,273.625,107.963,-368.882,468.266,75.1812,-393.898,329.908,-6.85182,-326.966,540.882,-117.886,-410.857,575.176,-200.935,-400.947
47,0,396.141,94.4023,-372.911,273.626,107.993,-368.853,468.291,75.1757,-393.886,329.898,-6.88544,-327.084,540.904,-117.874,-410.872,575.14,-200.876,-400.867
48,0,396.146,94.4116,-372.889,273.65,107.969,-368.836,468.258,75.1974,-393.859,330,-6.79467,-326.803,540.895,-117.891,-410.883,575.173,-200.93,-400.893
49,0,396.155,94.4253,-372.882,273.648,107.966,-368.863,468.289,75.1475,-393.877,329.898,-6.92615,-327.014,540.923,-117.878,-410.85,575.186,-200.937,-400.963
50,0,396.15,94.3851,-372.917,273.643,107.933,-368.894,468.247,75.1607,-393.794,329.928,-6.89067,-327.015,540.909,-117.858,-410.883,575.191,-200.903,-400.88
51,0,396.153,94.3811,-372.903,273.624,107.942,-368.869,468.276,75.15,-393.918,329.909,-6.94671,-327.089,540.919,-117.905,-410.906,575.195,-200.942,-401.035
52,0,396.159,94.3711,-372.922,273.653,107.927,-368.852,468.28,75.1389,-393.845,329.904,-6.93779,-327.103,540.918,-117.925,-410.934,575.148,-201.081,-401.105
53,0,396.148,94.3796,-372.864,273.643,107.919,-368.873,468.259,75.1452,-393.835,329.901,-6.96808,-327.202,540.909,-117.934,-410.958,575.175,-201.041,-401.168
54,0,396.143,94.388,-372.861,273.626,107.928,-368.848,468.27,75.1466,-393.848,329.876,-6.96564,-327.148,540.893,-117.887,-410.939,575.217,-200.974,-401.059
55,0,396.153,94.3866,-372.868,273.66,107.898,-368.897,468.289,75.1407,-393.916,329.88,-6.95826,-327.277,540.922,-117.909,-410.931,575.209,-200.95,-401.022
56,0,396.168,94.3796,-372.898,273.639,107.936,-368.828,468.294,75.1052,-393.881,329.905,-6.9784,-327.185,540.907,-117.898,-410.91,575.176,-201.029,-401.102
57,0,396.141,94.3563,-372.914,273.662,107.921,-368.841,468.287,75.1752,-393.878,329.874,-7.00268,-327.273,540.929,-117.946,-411.014,575.201,-201.02,-401.052
58,0,396.163,94.3493,-372.935,273.661,107.903,-368.862,468.256,75.1152,-393.789,329.891,-6.9786,-327.145,540.918,-117.917,-410.933,575.207,-200.987,-401.093
59,0,396.163,94.3409,-372.929,273.652,107.926,-368.839,468.271,75.0996,-393.898,329.854,-7.01207,-327.171,540.901,-117.928,-410.956,575.186,-200.987,-401.117
60,0,396.144,94.3481,-372.92,273.659,107.902,-368.867,468.274,75.0979,-393.899,329.89,-6.99351,-327.191,540.91,-117.942,-410.99,575.15,-201.026,-401.088
61,0,396.165,94.3545,-372.913,273.653,107.906,-368.843,468.286,75.107,-393.899,329.874,-6.98839,-327.188,540.904,-117.941,-410.987,575.177,-200.96,-401.074
62,0,396.162,94.373,-372.908,273.659,107.903,-368.844,468.278,75.1424,-393.857,329.868,-7.01676,-327.219,540.93,-117.926,-411.004,575.207,-200.961,-401.086
63,0,396.153,94.3562,-372.934,273.658,107.903,-368.845,468.264,75.1175,-393.863,329.885,-6.99819,-327.207,540.908,-117.942,-410.987,575.167,-201.034,-401.136
64,0,396.13,94.3414,-372.922,273.639,107.911,-368.823,468.288,75.1432,-393.865,329.916,-6.91293,-327.102,540.892,-117.955,-411.004,575.145,-201.005,-401.101
65,0,396.145,94.3659,-372.868,273.649,107.905,-368.829,468.26,75.1029,-393.866,329.878,-6.99121,-327.177,540.889,-117.953,-411,575.153,-201.044,-401.149
66,0,396.147,94.3283,-372.927,273.657,107.884,-368.855,468.282,75.1196,-393.852,329.897,-6.96892,-327.131,540.903,-117.935,-410.987,575.15,-201.038,-401.149
67,0,396.139,94.3596,-372.91,273.658,107.898,-368.891,468.256,75.1446,-393.854,329.868,-7.00251,-327.305,540.908,-117.941,-410.99,575.188,-201.002,-401.125
68,0,396.16,94.3428,-372.927,273.662,107.903,-368.866,468.254,75.1083,-393.871,329.891,-6.98011,-327.152,540.893,-117.952,-411.006,575.162,-201.036,-401.19
69,0,396.144,94.3588,-372.877,273.642,107.911,-368.843,468.274,75.1371,-393.916,329.894,-6.98311,-327.257,540.898,-117.89,-410.971,575.143,-201.011,-401.146
70,0,396.134,94.3373,-372.887,273.642,107.894,-368.857,468.249,75.1406,-393.791,329.888,-6.99721,-327.213,540.882,-117.964,-411.007,575.181,-200.998,-401.13
71,0,396.154,94.327,-372.926,273.642,107.912,-368.822,468.251,75.1065,-393.808,329.873,-6.99477,-327.165,540.879,-117.964,-411.036,575.147,-201.023,-401.113
72,0,396.143,94.3308,-372.943,273.661,107.903,-368.861,468.28,75.0855,-393.936,329.886,-7.02707,-327.28,540.887,-117.947,-410.998,575.149,-201.044,-401.203
73,0,396.154,94.3512,-372.91,273.652,107.901,-368.874,468.264,75.1124,-393.819,329.892,-6.97751,-327.152,540.894,-117.982,-411.039,575.15,-201.087,-401.216
74,0,396.148,94.3465,-372.881,273.642,107.911,-368.837,468.257,75.1167,-393.827,329.856,-7.0307,-327.343,540.888,-117.93,-410.989,575.134,-201.038,-401.167
75,0,396.131,94.3419,-372.933,273.658,107.897,-368.899,468.262,75.1482,-393.835,329.889,-6.99437,-327.176,540.877,-117.945,-411.016,575.124,-201.081,-401.253
76,0,396.166,94.3479,-372.887,273.642,107.911,-368.843,468.259,75.1429,-393.856,329.846,-7.00195,-327.284,540.887,-117.907,-411,575.161,-201.032,-401.194
77,0,396.142,94.3555,-372.917,273.658,107.897,-368.897,468.26,75.1086,-393.903,329.883,-6.98582,-327.192,540.86,-117.959,-411.029,575.113,-200.99,-401.137
78,0,396.125,94.3244,-372.934,273.646,107.876,-368.879,468.259,75.1409,-393.852,329.897,-6.95213,-327.145,540.903,-117.975,-411.041,575.125,-201.031,-401.161
79,0,396.15,94.3236,-372.951,273.654,107.897,-368.878,468.275,75.0983,-393.922,329.88,-7.0229,-327.282,540.904,-117.941,-410.99,575.185,-201.008,-401.105
80,0,396.156,94.3619,-372.912,273.641,107.906,-368.874,468.286,75.094,-393.914,329.941,-6.92925,-327.121,540.913,-117.92,-410.963,575.146,-201.04,-401.145
81,0,396.148,94.3718,-372.862,273.649,107.922,-368.867,468.288,75.149,-393.869,329.922,-6.95319,-327.129,540.89,-117.881,-410.924,575.196,-200.979,-401.019
82,0,396.158,94.3645,-372.921,273.665,107.921,-368.857,468.273,75.1788,-393.841,329.905,-6.9778,-327.157,540.912,-117.9,-410.986,575.17,-200.966,-401.123
83,0,396.139,94.3787,-372.867,273.651,107.926,-368.84,468.294,75.1454,-393.864,329.891,-6.97589,-327.197,540.881,-117.908,-410.985,575.173,-200.985,-401.16
84,0,396.149,94.3583,-372.881,273.661,107.884,-368.874,468.289,75.1163,-393.934,329.87,-7.00496,-327.209,540.916,-117.97,-411.036,575.132,-200.983,-401.092
85,0,396.134,94.3559,-372.954,273.659,107.899,-368.892,468.274,75.1094,-393.878,329.891,-6.97977,-327.151,540.893,-117.965,-411.039,575.142,-201.072,-401.179
86,0,396.165,94.3597,-372.902,273.668,107.91,-368.865,468.276,75.1163,-393.82,329.94,-6.97365,-327.204,540.931,-117.95,-411.016,575.162,-201.025,-401.143
87,0,396.15,94.3574,-372.959,273.654,107.897,-368.879,468.258,75.1565,-393.82,329.901,-7.0106,-327.318,540.886,-117.93,-410.991,575.198,-200.975,-401.078
88,0,396.136,94.3516,-372.932,273.639,107.914,-368.849,468.282,75.1412,-393.926,329.892,-6.97133,-327.233,540.885,-117.906,-410.954,575.168,-200.978,-401.095
89,0,396.161,94.3557,-372.917,273.653,107.926,-368.838,468.293,75.148,-393.861,329.878,-6.97406,-327.173,540.888,-117.931,-410.996,575.134,-201.01,-401.131
90,0,396.155,94.3521,-372.907,273.651,107.887,-368.837,468.259,75.1411,-393.837,329.885,-7.00854,-327.193,540.895,-117.958,-411.007,575.159,-201.041,-401.206
91,0,396.163,94.3708,-372.905,273.659,107.88,-368.906,468.305,75.1033,-393.869,329.914,-6.9964,-327.272,540.908,-117.964,-411.068,575.192,-200.992,-401.132
92,0,396.159,94.3402,-372.938,273.658,107.898,-368.894,468.255,75.1192,-393.837,329.882,-7.01032,-327.252,540.91,-117.96,-411.043,575.148,-201.084,-401.183
93,0,396.16,94.3412,-372.924,273.631,107.899,-368.892,468.282,75.1081,-393.894,329.936,-6.97918,-327.204,540.895,-117.955,-411.023,575.177,-201.029,-401.156
94,0,396.132,94.3425,-372.893,273.668,107.896,-368.854,468.267,75.1075,-393.837,329.888,-6.97427,-327.153,540.914,-117.962,-411.028,575.174,-200.964,-401.104
95,0,396.142,94.3434,-372.924,273.632,107.918,-368.829,468.279,75.1297,-393.903,329.888,-7.01276,-327.275,540.875,-117.943,-411.022,575.128,-201.058,-401.201
96,0,396.127,94.3507,-372.886,273.642,107.914,-368.843,468.281,75.1374,-393.858,329.913,-6.94636,-327.141,540.89,-117.918,-410.988,575.135,-201.007,-401.148
97,0,396.158,94.3274,-372.9,273.657,107.879,-368.906,468.26,75.0999,-393.901,329.904,-6.99096,-327.22,540.906,-117.942,-411.007,575.157,-201.04,-401.182
98,0,396.154,94.3364,-372.93,273.658,107.898,-368.897,468.28,75.1032,-393.874,329.905,-7.02646,-327.219,540.903,-117.917,-410.979,575.155,-201.044,-401.192
99,0,396.153,94.3413,-372.917,273.669,107.893,-368.894,468.288,75.1354,-393.92,329.888,-7.01618,-327.292,540.89,-117.918,-411.015,575.167,-201.023,-401.143
100,0,396.133,94.3453,-372.913,273.663,107.885,-368.872,468.269,75.1473,-393.845,329.889,-6.99429,-327.138,540.88,-117.963,-411.026,575.097,-201.033,-401.221
101,0,396.149,94.3421,-372.923,273.64,107.893,-368.831,468.292,75.1248,-393.873,329.897,-7.01531,-327.197,540.877,-117.937,-411.035,575.108,-201.025,-401.187
102,0,396.143,94.3236,-372.902,273.661,107.903,-368.864,468.284,75.099,-393.923,329.863,-7.01748,-327.285,540.885,-117.965,-411.03,575.086,-201.028,-401.168
103,0,396.147,94.3619,-372.874,273.666,107.892,-368.881,468.274,75.1405,-393.868,329.869,-7.02276,-327.224,540.909,-117.918,-411.025,575.108,-201.076,-401.271
104,0,396.156,94.3373,-372.95,273.661,107.899,-368.836,468.273,75.1206,-393.849,329.923,-6.98365,-327.025,540.899,-117.944,-411.022,575.155,-201.053,-401.14
105,0,396.155,94.3608,-372.905,273.674,107.915,-368.853,468.279,75.105,-393.914,329.881,-6.99751,-327.252,540.904,-117.939,-410.992,575.126,-201.029,-401.161
106,0,396.142,94.377,-372.864,273.653,107.927,-368.838,468.286,75.1177,-393.926,329.856,-7.02568,-327.285,540.876,-117.939,-411.031,575.113,-201.054,-401.249
107,0,396.13,94.3775,-372.855,273.649,107.891,-368.87,468.281,75.1281,-393.819,329.861,-7.01974,-327.282,540.864,-117.957,-411.044,575.12,-200.989,-401.14
108,0,396.16,94.3488,-372.917,273.663,107.903,-368.864,468.267,75.1178,-393.831,329.877,-6.98856,-327.144,540.869,-117.957,-411.029,575.136,-201.025,-401.19
109,0,396.111,94.3405,-372.943,273.647,107.89,-368.915,468.275,75.1314,-393.919,329.934,-6.97921,-327.247,540.875,-117.917,-411.009,575.124,-201.028,-401.192
110,0,396.157,94.3778,-372.906,273.647,107.89,-368.915,468.283,75.1524,-393.846,329.897,-6.99485,-327.218,540.9,-117.914,-410.979,575.183,-201.031,-401.178
111,0,396.179,94.3493,-372.961,273.669,107.892,-368.9,468.27,75.1485,-393.829,329.944,-6.94604,-327.135,540.897,-117.949,-411.001,575.162,-201.056,-401.162
112,0,396.158,94.3722,-372.899,273.642,107.911,-368.839,468.283,75.13,-393.907,329.926,-6.95236,-327.072,540.899,-117.945,-410.971,575.174,-201.027,-401.139
113,0,396.157,94.3519,-372.892,273.652,107.908,-368.861,468.293,75.138,-393.866,329.926,-6.98654,-327.201,540.91,-117.905,-410.994,575.192,-200.985,-401.08
114,0,396.143,94.3499,-372.939,273.627,107.899,-368.835,468.273,75.1385,-393.851,329.909,-6.95243,-327.101,540.911,-117.937,-411.036,575.16,-201.005,-401.091
115,0,396.155,94.346,-372.916,273.632,107.899,-368.855,468.264,75.1167,-393.855,329.916,-6.97387,-327.138,540.9,-117.937,-410.992,575.13,-201.038,-401.212
116,0,396.139,94.3399,-372.897,273.662,107.903,-368.863,468.295,75.1005,-393.947,329.891,-6.99199,-327.123,540.881,-117.96,-411.026,575.138,-201.033,-401.194
117,0,396.157,94.3577,-372.903,273.631,107.904,-368.859,468.26,75.1107,-393.839,329.909,-6.98373,-327.176,540.889,-117.95,-411.001,575.142,-201.017,-401.179
118,0,396.134,94.3475,-372.889,273.646,107.93,-368.834,468.293,75.1066,-393.854,329.881,-7.00381,-327.139,540.898,-117.952,-411,575.172,-201.021,-401.156
119,0,396.14,94.3565,-372.879,273.631,107.907,-368.885,468.28,75.1385,-393.885,329.908,-6.9846,-327.184,540.866,-117.931,-410.927,575.144,-201.012,-401.095
120,0,396.15,94.3639,-372.87,273.649,107.905,-368.901,468.272,75.1415,-393.837,329.906,-6.98169,-327.13,540.886,-117.936,-410.967,575.141,-201.028,-401.115
121,0,396.145,94.3499,-372.887,273.629,107.899,-368.892,468.262,75.1115,-393.887,329.912,-6.95834,-327.147,540.865,-117.917,-410.965,575.148,-201.016,-401.13
122,0,396.137,94.351,-372.91,273.63,107.899,-368.891,468.257,75.1377,-393.828,329.945,-6.93836,-327.189,540.901,-117.919,-410.982,575.133,-201.046,-401.134
123,0,396.14,94.3776,-372.9,273.625,107.924,-368.878,468.28,75.1409,-393.875,329.938,-6.9275,-327.028,540.893,-117.93,-410.991,575.167,-201.037,-401.117
124,0,396.143,94.3748,-372.871,273.616,107.948,-368.863,468.26,75.1173,-393.871,329.924,-6.95312,-327.113,540.87,-117.938,-410.931,575.169,-201.028,-401.168
125,0,396.117,94.3733,-372.878,273.613,107.947,-368.868,468.263,75.1503,-393.842,329.896,-6.93276,-327.164,540.861,-117.95,-410.959,575.104,-201.027,-401.054
126,0,396.144,94.3604,-372.911,273.617,107.952,-368.838,468.253,75.1628,-393.791,329.914,-6.94454,-327.02,540.871,-117.936,-410.947,575.137,-200.984,-401.03
127,0,396.145,94.3818,-372.906,273.614,107.929,-368.877,468.26,75.1129,-393.86,329.93,-6.91103,-327.012,540.897,-117.936,-410.974,575.171,-200.996,-401.06
128,0,396.168,94.3687,-372.964,273.617,107.948,-368.882,468.253,75.1583,-393.819,329.949,-6.93953,-327.106,540.91,-117.929,-410.951,575.193,-200.938,-400.904
129,0,396.126,94.3911,-372.896,273.614,107.973,-368.873,468.252,75.1536,-393.842,329.92,-6.91617,-327.081,540.878,-117.885,-410.874,575.144,-201.046,-401.094
130,0,396.155,94.4155,-372.88,273.613,107.991,-368.859,468.26,75.1592,-393.884,329.944,-6.88515,-327.039,540.867,-117.888,-410.851,575.16,-200.949,-400.971
131,0,396.138,94.3775,-372.904,273.597,107.96,-368.87,468.254,75.197,-393.814,329.953,-6.8765,-327.027,540.902,-117.895,-410.905,575.147,-200.98,-401.019
132,0,396.139,94.3831,-372.912,273.611,107.972,-368.872,468.249,75.1466,-393.889,329.923,-6.88864,-327.052,540.877,-117.919,-410.907,575.173,-200.961,-400.969
133,0,396.152,94.4116,-372.881,273.623,107.985,-368.859,468.254,75.1931,-393.86,329.944,-6.88098,-326.976,540.901,-117.916,-410.912,575.162,-200.986,-401.009
134,0,396.175,94.4193,-372.88,273.614,108.008,-368.848,468.259,75.152,-393.886,329.993,-6.82958,-326.922,540.875,-117.886,-410.875,575.17,-200.983,-400.985
135,0,396.132,94.3912,-372.908,273.624,107.999,-368.883,468.261,75.1943,-393.862,329.926,-6.89896,-327.044,540.882,-117.88,-410.849,575.175,-200.925,-400.889
136,0,396.139,94.4072,-372.87,273.621,108.028,-368.841,468.27,75.2069,-393.822,329.979,-6.82568,-326.881,540.881,-117.899,-410.861,575.172,-200.915,-400.827
137,0,396.133,94.4094,-372.902,273.597,108.021,-368.847,468.253,75.1989,-393.828,329.94,-6.87613,-326.959,540.87,-117.913,-410.866,575.134,-200.922,-400.877
138,0,396.135,94.3891,-372.919,273.627,108.003,-368.853,468.251,75.1593,-393.838,329.932,-6.87393,-326.901,540.88,-117.897,-410.853,575.145,-200.96,-400.969
139,0,396.151,94.4249,-372.882,273.614,108.034,-368.853,468.268,75.1624,-393.811,329.994,-6.82907,-326.887,540.892,-117.906,-410.887,575.187,-200.954,-400.97
140,0,396.152,94.4073,-372.908,273.618,108.041,-368.867,468.264,75.1511,-393.881,329.979,-6.83016,-326.919,540.885,-117.882,-410.849,575.164,-200.932,-400.945
141,0,396.151,94.42,-372.919,273.607,108.034,-368.88,468.277,75.1814,-393.826,329.988,-6.83557,-326.989,540.906,-117.906,-410.883,575.172,-200.885,-400.819
142,0,396.147,94.4317,-372.904,273.624,108.028,-368.855,468.26,75.2171,-393.782,330.019,-6.77691,-326.783,540.904,-117.88,-410.83,575.188,-200.91,-400.832
143,0,396.145,94.4173,-372.932,273.61,108.016,-368.849,468.257,75.2384,-393.83,330.045,-6.75689,-326.726,540.9,-117.869,-410.822,575.203,-200.906,-400.767
144,0,396.14,94.4174,-372.91,273.611,108.016,-368.868,468.29,75.2278,-393.837,330.091,-6.70768,-326.7,540.914,-117.857,-410.827,575.219,-200.871,-400.791
145,0,396.158,94.4192,-372.899,273.611,108.029,-368.886,468.275,75.1836,-393.884,330.014,-6.80414,-326.852,540.946,-117.869,-410.803,575.23,-200.891,-400.778
146,0,396.159,94.3966,-372.94,273.624,108.003,-368.849,468.263,75.1766,-393.836,330.036,-6.75247,-326.71,540.938,-117.898,-410.852,575.238,-200.894,-400.818
147,0,396.168,94.3993,-372.921,273.64,107.989,-368.907,468.273,75.164,-393.828,330.051,-6.74507,-326.72,540.915,-117.897,-410.86,575.214,-200.934,-400.901
148,0,396.162,94.3748,-372.927,273.625,108.003,-368.854,468.267,75.1979,-393.81,329.973,-6.84381,-326.929,540.894,-117.868,-410.826,575.184,-200.93,-400.916
149,0,396.154,94.3756,-372.91,273.626,107.989,-368.83,468.266,75.1642,-393.818,329.995,-6.87502,-326.947,540.91,-117.919,-410.892,575.183,-200.963,-400.876
150,0,396.148,94.4069,-372.899,273.637,107.997,-368.806,468.27,75.1577,-393.848,330.009,-6.83822,-326.835,540.886,-117.907,-410.862,575.181,-200.976,-400.945
151,0,396.153,94.4094,-372.886,273.635,107.949,-368.85,468.284,75.1475,-393.861,329.979,-6.88089,-326.917,540.886,-117.887,-410.853,575.171,-200.948,-400.873
152,0,396.137,94.3895,-372.908,273.639,107.967,-368.837,468.257,75.1556,-393.87,329.949,-6.91765,-326.941,540.894,-117.91,-410.862,575.158,-201,-400.983
153,0,396.183,94.4072,-372.895,273.645,107.943,-368.857,468.258,75.1231,-393.924,329.976,-6.88439,-326.999,540.886,-117.883,-410.882,575.214,-201.01,-401.103
154,0,396.162,94.3751,-372.899,273.661,107.963,-368.843,468.262,75.1331,-393.836,329.962,-6.90306,-326.955,540.875,-117.918,-410.915,575.152,-200.97,-401.037
155,0,396.149,94.3595,-372.887,273.638,107.936,-368.829,468.249,75.1411,-393.875,329.951,-6.9337,-327.001,540.865,-117.931,-410.941,575.166,-200.963,-401.02
156,0,396.15,94.3541,-372.891,273.642,107.911,-368.841,468.26,75.1212,-393.841,329.987,-6.89782,-327.01,540.869,-117.944,-410.975,575.145,-200.981,-401.096
